"maximumDepthInMeters"	"magnification"	"minimumDepthInMeters"	"identifiedBy"	"organismQuantityType"	"scientificName"	"identificationRemarks"	"year"	"expedition"	"locationID"	"fieldNumber"	"previousIdentifications"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"identificationQualifier"	"taxonRank"	"lifeStage"
10	60	10	"iopan.pl"	"cells/l"	"Prorocentrum"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-268"		"Occurrence"	24225.8883495146	15	0.0006191723409102795	"l"	"present"	"verified"	206	16635.11	50	1000	1	1211.29441747573	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
10	60	10	"iopan.pl"	"cells/l"	"Pyramimonas"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-268"		"Occurrence"	4845.17766990291	3	0.0006191723409102795	"l"	"present"	"verified"	206	16635.11	50	1000	1	242.258883495146	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
10	10	10	"iopan.pl"	"cells/l"	"Strombidium"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-268"		"Occurrence"	140.63125	1	0.007110795075774411	"l"	"present"	"verified"	64	450.02	50	1000	1	7.0315625	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
10	10	10	"iopan.pl"	"cells/l"	"Thalassiosira antarctica"	"old Thalassiosira antarctica var. Borealis"	2009	"Alkekonge2009"	"KH"	"ALK09-268"		"Occurrence"	1687.575	12	0.007110795075774411	"l"	"present"	"verified"	64	450.02	50	1000	1	84.37875	"Niskin bottle"	"phytoplankton"			
10	60	10	"iopan.pl"	"cells/l"	"Thalassiosira"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-268"		"Occurrence"	3230.11844660194	2	0.0006191723409102795	"l"	"present"	"verified"	206	16635.11	50	1000	1	161.505922330097	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Alexandrium"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-271"		"Occurrence"	5323.2352	4	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	266.16176	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	"3-7um"	2009	"Alkekonge2009"	"KH"	"ALK09-271"	"Flagellatae"	"Occurrence"	3992.4264	3	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	199.62132	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Coccolithales"	"Non det."	2009	"Alkekonge2009"	"KH"	"ALK09-271"	"Coccolithales  Non det."	"Occurrence"	182803.406593407	50	0.0002735178787516283	"l"	"present"	"verified"	91	16635.11	50	1000	1	9140.17032967033	"Niskin bottle"	"phytoplankton"	"indet."		
5	60	5	"iopan.pl"	"cells/l"	"Coccolithus pelagicus"		2009	"Alkekonge2009"	"KH"	"ALK09-271"		"Occurrence"	6654.044	5	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	332.7022	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Cryptomonas"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-271"		"Occurrence"	121424.160583942	50	0.0004117796636150888	"l"	"present"	"verified"	137	16635.11	50	1000	1	6071.20802919708	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Ceratoneis closterium"	"old Cylindrotheca closterium"	2009	"Alkekonge2009"	"KH"	"ALK09-271"		"Occurrence"	3992.4264	3	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	199.62132	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Dictyocha speculum"		2009	"Alkekonge2009"	"KH"	"ALK09-271"		"Occurrence"	1330.8088	1	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	66.54044	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Dinobryon balticum"		2009	"Alkekonge2009"	"KH"	"ALK09-271"		"Occurrence"	5323.2352	4	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	266.16176	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf g.arcticum"	2009	"Alkekonge2009"	"KH"	"ALK09-271"		"Occurrence"	2661.6176	2	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	133.08088	"Niskin bottle"	"phytoplankton"	"sp. cf. G. arcticum"	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf g.gracilentum"	2009	"Alkekonge2009"	"KH"	"ALK09-271"		"Occurrence"	14638.8968	11	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	731.94484	"Niskin bottle"	"phytoplankton"	"sp. cf. G. gracilentum"	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf g.pygmaeum"	2009	"Alkekonge2009"	"KH"	"ALK09-271"		"Occurrence"	1330.8088	1	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	66.54044	"Niskin bottle"	"phytoplankton"	"sp. cf. G. pygmaeum"	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf g.wulffii"	2009	"Alkekonge2009"	"KH"	"ALK09-271"		"Occurrence"	1330.8088	1	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	66.54044	"Niskin bottle"	"phytoplankton"	"sp. cf. G. wulffii"	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium galeatum"		2009	"Alkekonge2009"	"KH"	"ALK09-271"		"Occurrence"	2661.6176	2	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	133.08088	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium simplex"		2009	"Alkekonge2009"	"KH"	"ALK09-271"		"Occurrence"	9315.6616	7	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	465.78308	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. „krasnal”"	2009	"Alkekonge2009"	"KH"	"ALK09-271"		"Occurrence"	1330.8088	1	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	66.54044	"Niskin bottle"	"phytoplankton"	"sp. „krasnal”"	"species"	
5	10	5	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. 5-10um"	2009	"Alkekonge2009"	"KH"	"ALK09-271"	"Gymnodinium sp. 5-10um"	"Occurrence"	150.006666666667	1	0.00666637038353851	"l"	"present"	"verified"	60	450.02	50	1000	1	7.50033333333333	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. „spiralne”"	2009	"Alkekonge2009"	"KH"	"ALK09-271"		"Occurrence"	2661.6176	2	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	133.08088	"Niskin bottle"	"phytoplankton"	"sp. „spiralne”"	"species"	
5	10	5	"iopan.pl"	"cells/l"	"Gyrodinium fusiforme"		2009	"Alkekonge2009"	"KH"	"ALK09-271"		"Occurrence"	450.02	3	0.00666637038353851	"l"	"present"	"verified"	60	450.02	50	1000	1	22.501	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Heterocapsa rotundata"		2009	"Alkekonge2009"	"KH"	"ALK09-271"		"Occurrence"	41255.0728	31	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	2062.75364	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Mesodinium rubrum"		2009	"Alkekonge2009"	"KH"	"ALK09-271"		"Occurrence"	3992.4264	3	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	199.62132	"Niskin bottle"	"phytoplankton"			
5	10	5	"iopan.pl"	"cells/l"	"Parafavella"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-271"		"Occurrence"	150.006666666667	1	0.00666637038353851	"l"	"present"	"verified"	60	450.02	50	1000	1	7.50033333333333	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Phaeocystis"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-271"		"Occurrence"	7984.8528	6	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	399.24264	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Prorocentrum"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-271"		"Occurrence"	35931.8376	27	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	1796.59188	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Protoperidinium bipes"		2009	"Alkekonge2009"	"KH"	"ALK09-271"		"Occurrence"	1330.8088	1	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	66.54044	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Pseudo-nitzschia granii"		2009	"Alkekonge2009"	"KH"	"ALK09-271"		"Occurrence"	2661.6176	2	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	133.08088	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Pyramimonas"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-271"		"Occurrence"	11977.2792	9	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	598.86396	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Bacillariophyceae"	"<10um"	2009	"Alkekonge2009"	"KH"	"ALK09-271"	"Pennate"	"Occurrence"	3992.4264	3	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	199.62132	"Niskin bottle"	"phytoplankton"	"indet."		
5	10	5	"iopan.pl"	"cells/l"	"Strombidium"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-271"		"Occurrence"	300.013333333333	2	0.00666637038353851	"l"	"present"	"verified"	60	450.02	50	1000	1	15.0006666666667	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
5	10	5	"iopan.pl"	"cells/l"	"Thalassiosira hyalina"		2009	"Alkekonge2009"	"KH"	"ALK09-271"		"Occurrence"	450.02	3	0.00666637038353851	"l"	"present"	"verified"	60	450.02	50	1000	1	22.501	"Niskin bottle"	"phytoplankton"			
5	10	5	"iopan.pl"	"cells/l"	"Thalassiosira nordenskioeldii"		2009	"Alkekonge2009"	"KH"	"ALK09-271"		"Occurrence"	150.006666666667	1	0.00666637038353851	"l"	"present"	"verified"	60	450.02	50	1000	1	7.50033333333333	"Niskin bottle"	"phytoplankton"			
5	10	5	"iopan.pl"	"cells/l"	"Thalassiosira"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-271"		"Occurrence"	150.006666666667	1	0.00666637038353851	"l"	"present"	"verified"	60	450.02	50	1000	1	7.50033333333333	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
0	60		"iopan.pl"	"cells/l"	"Alexandrium"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-274"		"Occurrence"	1109.00733333333	1	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	55.4503666666667	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
0	60		"iopan.pl"	"cells/l"	"Algirosphaera robusta"		2009	"Alkekonge2009"	"KH"	"ALK09-274"		"Occurrence"	1109.00733333333	1	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	55.4503666666667	"Niskin bottle"	"phytoplankton"			
0	10		"iopan.pl"	"cells/l"	"Amphidinium crassum"		2009	"Alkekonge2009"	"KH"	"ALK09-274"		"Occurrence"	74.3834710743802	1	0.013443846940135994	"l"	"present"	"verified"	121	450.02	50	1000	1	3.71917355371901	"Niskin bottle"	"phytoplankton"			
0	60		"iopan.pl"	"cells/l"	"Amphidinium"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-274"		"Occurrence"	1109.00733333333	1	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	55.4503666666667	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
0	60		"iopan.pl"	"cells/l"	"Chaetoceros decipiens"		2009	"Alkekonge2009"	"KH"	"ALK09-274"		"Occurrence"	4436.02933333333	4	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	221.801466666667	"Niskin bottle"	"phytoplankton"			
0	60		"iopan.pl"	"cells/l"	"Dinobryon"	"cyst"	2009	"Alkekonge2009"	"KH"	"ALK09-274"	"Dinobryon spp. cyst"	"Occurrence"	4436.02933333333	4	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	221.801466666667	"Niskin bottle"	"phytoplankton"	"spp."	"species"	"cyst"
0	60		"iopan.pl"	"cells/l"	"Coccolithales"	"Non det."	2009	"Alkekonge2009"	"KH"	"ALK09-274"	"Coccolithales  Non det."	"Occurrence"	1109.00733333333	1	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	55.4503666666667	"Niskin bottle"	"phytoplankton"	"indet."		
0	60		"iopan.pl"	"cells/l"	"Cryptomonas"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-274"		"Occurrence"	72961.0087719298	50	0.0006852975423667172	"l"	"present"	"verified"	228	16635.11	50	1000	1	3648.05043859649	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
0	60		"iopan.pl"	"cells/l"	"Dinobryon balticum"		2009	"Alkekonge2009"	"KH"	"ALK09-274"		"Occurrence"	7763.05133333333	7	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	388.152566666667	"Niskin bottle"	"phytoplankton"			
0	60		"iopan.pl"	"cells/l"	"Dinophysis acuminata"		2009	"Alkekonge2009"	"KH"	"ALK09-274"		"Occurrence"	1109.00733333333	1	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	55.4503666666667	"Niskin bottle"	"phytoplankton"			
0	60		"iopan.pl"	"cells/l"	"Emiliania huxleyi"		2009	"Alkekonge2009"	"KH"	"ALK09-274"		"Occurrence"	164704.059405941	50	0.0003035747885045545	"l"	"present"	"verified"	101	16635.11	50	1000	1	8235.20297029703	"Niskin bottle"	"phytoplankton"			
0	60		"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	"3-7um"	2009	"Alkekonge2009"	"KH"	"ALK09-274"	"Flagellatae"	"Occurrence"	2218.01466666667	2	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	110.900733333333	"Niskin bottle"	"phytoplankton"			
0	60		"iopan.pl"	"cells/l"	"Gonyaulax"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-274"		"Occurrence"	3327.022	3	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	166.3511	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
0	60		"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf g.arcticum"	2009	"Alkekonge2009"	"KH"	"ALK09-274"		"Occurrence"	1109.00733333333	1	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	55.4503666666667	"Niskin bottle"	"phytoplankton"	"sp. cf. G. arcticum"	"species"	
0	60		"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf g.gracilentum"	2009	"Alkekonge2009"	"KH"	"ALK09-274"		"Occurrence"	3327.022	3	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	166.3511	"Niskin bottle"	"phytoplankton"	"sp. cf. G. gracilentum"	"species"	
0	60		"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf g.wulffii"	2009	"Alkekonge2009"	"KH"	"ALK09-274"		"Occurrence"	1109.00733333333	1	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	55.4503666666667	"Niskin bottle"	"phytoplankton"	"sp. cf. G. wulffii"	"species"	
0	60		"iopan.pl"	"cells/l"	"Gymnodinium elongatum"		2009	"Alkekonge2009"	"KH"	"ALK09-274"		"Occurrence"	1109.00733333333	1	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	55.4503666666667	"Niskin bottle"	"phytoplankton"			
0	60		"iopan.pl"	"cells/l"	"Gymnodinium galeatum"		2009	"Alkekonge2009"	"KH"	"ALK09-274"		"Occurrence"	6654.044	6	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	332.7022	"Niskin bottle"	"phytoplankton"			
0	60		"iopan.pl"	"cells/l"	"Gymnodinium simplex"		2009	"Alkekonge2009"	"KH"	"ALK09-274"		"Occurrence"	8872.05866666667	8	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	443.602933333333	"Niskin bottle"	"phytoplankton"			
0	10		"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. 10-20um"	2009	"Alkekonge2009"	"KH"	"ALK09-274"	"Gymnodinium sp. 10-20um"	"Occurrence"	297.533884297521	4	0.013443846940135994	"l"	"present"	"verified"	121	450.02	50	1000	1	14.876694214876	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
0	60		"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. 5-10um"	2009	"Alkekonge2009"	"KH"	"ALK09-274"	"Gymnodinium sp. 5-10um"	"Occurrence"	6654.044	6	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	332.7022	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
0	60		"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. „z dupką”"	2009	"Alkekonge2009"	"KH"	"ALK09-274"		"Occurrence"	7763.05133333333	7	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	388.152566666667	"Niskin bottle"	"phytoplankton"	"sp. „z dupką”"	"species"	
0	60		"iopan.pl"	"cells/l"	"Heterocapsa rotundata"		2009	"Alkekonge2009"	"KH"	"ALK09-274"		"Occurrence"	32161.2126666667	29	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	1608.06063333333	"Niskin bottle"	"phytoplankton"			
0	60		"iopan.pl"	"cells/l"	"Lohmanniella oviformis"		2009	"Alkekonge2009"	"KH"	"ALK09-274"		"Occurrence"	1109.00733333333	1	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	55.4503666666667	"Niskin bottle"	"phytoplankton"			
0	60		"iopan.pl"	"cells/l"	"Mesodinium rubrum"		2009	"Alkekonge2009"	"KH"	"ALK09-274"		"Occurrence"	1109.00733333333	1	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	55.4503666666667	"Niskin bottle"	"phytoplankton"			
0	60		"iopan.pl"	"cells/l"	"Pachysphaera"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-274"		"Occurrence"	1109.00733333333	1	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	55.4503666666667	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
0	10		"iopan.pl"	"cells/l"	"Parafavella"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-274"		"Occurrence"	520.684297520661	7	0.013443846940135994	"l"	"present"	"verified"	121	450.02	50	1000	1	26.0342148760331	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
0	60		"iopan.pl"	"cells/l"	"Phaeocystis"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-274"		"Occurrence"	16635.11	15	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	831.7555	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
0	60		"iopan.pl"	"cells/l"	"Plagioselmis"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-274"		"Occurrence"	4436.02933333333	4	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	221.801466666667	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
0	60		"iopan.pl"	"cells/l"	"Prorocentrum"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-274"		"Occurrence"	27725.1833333333	25	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	1386.25916666667	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
0	60		"iopan.pl"	"cells/l"	"Protoperidinium"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-274"		"Occurrence"	4436.02933333333	4	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	221.801466666667	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
0	60		"iopan.pl"	"cells/l"	"Pseudo-nitzschia granii"		2009	"Alkekonge2009"	"KH"	"ALK09-274"		"Occurrence"	2218.01466666667	2	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	110.900733333333	"Niskin bottle"	"phytoplankton"			
0	60		"iopan.pl"	"cells/l"	"Pyramimonas"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-274"		"Occurrence"	3327.022	3	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	166.3511	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
0	60		"iopan.pl"	"cells/l"	"Bacillariophyceae"	"<10um"	2009	"Alkekonge2009"	"KH"	"ALK09-274"	"Pennate"	"Occurrence"	2218.01466666667	2	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	110.900733333333	"Niskin bottle"	"phytoplankton"	"indet."		
0	10		"iopan.pl"	"cells/l"	"Strombidium"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-274"		"Occurrence"	669.451239669422	9	0.013443846940135994	"l"	"present"	"verified"	121	450.02	50	1000	1	33.4725619834711	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
0	60		"iopan.pl"	"cells/l"	"Teleaulax"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-274"		"Occurrence"	1109.00733333333	1	0.0009017072925877856	"l"	"present"	"verified"	300	16635.11	50	1000	1	55.4503666666667	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
0	10		"iopan.pl"	"cells/l"	"Thalassiosira antarctica"	"old Thalassiosira antarctica var. Borealis"	2009	"Alkekonge2009"	"KH"	"ALK09-274"		"Occurrence"	223.15041322314	3	0.013443846940135994	"l"	"present"	"verified"	121	450.02	50	1000	1	11.157520661157	"Niskin bottle"	"phytoplankton"			
75	10	75	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"		2009	"Alkekonge2009"	"KH"	"ALK09-277"		"Occurrence"	14.8816137566138	2	0.13439402693213634	"l"	"present"	"verified"	63	450.02	10	250	24	14.2863492063492	"Niskin bottle"	"microplankton"			
75	10	75	"iopan.pl"	"cells/l"	"Alexandrium"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-277"		"Occurrence"	22.3224206349206	3	0.13439402693213634	"l"	"present"	"verified"	63	450.02	10	250	24	21.4295238095238	"Niskin bottle"	"microplankton"	"sp."	"species"	
75	10	75	"iopan.pl"	"cells/l"	"Chaetoceros concavicornis"		2009	"Alkekonge2009"	"KH"	"ALK09-277"		"Occurrence"	74.4080687830688	10	0.13439402693213634	"l"	"present"	"verified"	63	450.02	10	250	24	71.431746031746	"Niskin bottle"	"microplankton"			
75	10	75	"iopan.pl"	"cells/l"	"Chaetoceros decipiens"		2009	"Alkekonge2009"	"KH"	"ALK09-277"		"Occurrence"	66.9672619047619	9	0.13439402693213634	"l"	"present"	"verified"	63	450.02	10	250	24	64.2885714285714	"Niskin bottle"	"microplankton"			
75	10	75	"iopan.pl"	"cells/l"	"Chaetoceros furcellatus"		2009	"Alkekonge2009"	"KH"	"ALK09-277"		"Occurrence"	37.2040343915344	5	0.13439402693213634	"l"	"present"	"verified"	63	450.02	10	250	24	35.715873015873	"Niskin bottle"	"microplankton"			
75	10	75	"iopan.pl"	"cells/l"	"Chaetoceros wighamii"		2009	"Alkekonge2009"	"KH"	"ALK09-277"		"Occurrence"	44.6448412698413	6	0.13439402693213634	"l"	"present"	"verified"	63	450.02	10	250	24	42.8590476190476	"Niskin bottle"	"microplankton"			
75	10	75	"iopan.pl"	"cells/l"	"Ciliophora"	"Non det. 10-20um"	2009	"Alkekonge2009"	"KH"	"ALK09-277"	"Ciliophora non det Non det. 10-20um"	"Occurrence"	7.44080687830688	1	0.13439402693213634	"l"	"present"	"verified"	63	450.02	10	250	24	7.1431746031746	"Niskin bottle"	"microplankton"	"indet."		
75	10	75	"iopan.pl"	"cells/l"	"Corethron"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-277"		"Occurrence"	7.44080687830688	1	0.13439402693213634	"l"	"present"	"verified"	63	450.02	10	250	24	7.1431746031746	"Niskin bottle"	"microplankton"	"sp."	"species"	
75	10	75	"iopan.pl"	"cells/l"	"Ceratoneis closterium"	"old Cylindrotheca closterium"	2009	"Alkekonge2009"	"KH"	"ALK09-277"		"Occurrence"	7.44080687830688	1	0.13439402693213634	"l"	"present"	"verified"	63	450.02	10	250	24	7.1431746031746	"Niskin bottle"	"microplankton"			
75	10	75	"iopan.pl"	"cells/l"	"Dinophysis norvegica"		2009	"Alkekonge2009"	"KH"	"ALK09-277"		"Occurrence"	7.44080687830688	1	0.13439402693213634	"l"	"present"	"verified"	63	450.02	10	250	24	7.1431746031746	"Niskin bottle"	"microplankton"			
75	60	75	"iopan.pl"	"cells/l"	"Mesodinium rubrum"		2009	"Alkekonge2009"	"KH"	"ALK09-277"		"Occurrence"	73.4247439971752	1	0.013619386947245918	"l"	"present"	"verified"	236	16635.11	10	250	24	70.4877542372882	"Niskin bottle"	"microplankton"			
75	10	75	"iopan.pl"	"cells/l"	"Parafavella"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-277"		"Occurrence"	66.9672619047619	9	0.13439402693213634	"l"	"present"	"verified"	63	450.02	10	250	24	64.2885714285714	"Niskin bottle"	"microplankton"	"sp."	"species"	
75	10	75	"iopan.pl"	"cells/l"	"Pronoctiluca pelagica"		2009	"Alkekonge2009"	"KH"	"ALK09-277"		"Occurrence"	22.3224206349206	3	0.13439402693213634	"l"	"present"	"verified"	63	450.02	10	250	24	21.4295238095238	"Niskin bottle"	"microplankton"			
75	60	75	"iopan.pl"	"cells/l"	"Protoperidinium"	"sp."	2009	"Alkekonge2009"	"KH"	"ALK09-277"		"Occurrence"	73.4247439971752	1	0.013619386947245918	"l"	"present"	"verified"	236	16635.11	10	250	24	70.4877542372882	"Niskin bottle"	"microplankton"	"sp."	"species"	
75	10	75	"iopan.pl"	"cells/l"	"Protoperidinium"	"sp. cf p.menieuri"	2009	"Alkekonge2009"	"KH"	"ALK09-277"		"Occurrence"	22.3224206349206	3	0.13439402693213634	"l"	"present"	"verified"	63	450.02	10	250	24	21.4295238095238	"Niskin bottle"	"microplankton"	"sp. cf. P. menieuri"	"species"	
75	10	75	"iopan.pl"	"cells/l"	"Protoperidinium pellucidum"		2009	"Alkekonge2009"	"KH"	"ALK09-277"		"Occurrence"	22.3224206349206	3	0.13439402693213634	"l"	"present"	"verified"	63	450.02	10	250	24	21.4295238095238	"Niskin bottle"	"microplankton"			
