"maximumDepthInMeters"	"magnification"	"minimumDepthInMeters"	"identifiedBy"	"organismQuantityType"	"scientificName"	"year"	"expedition"	"locationID"	"fieldNumber"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"identificationQualifier"	"identificationRemarks"	"taxonRank"	"previousIdentifications"	"lifeStage"
0	60		"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	74	"MER09-01-66"	"Occurrence"	4107.43456790123	2	0.00048692193799740427	"l"	"present"	"verified"	162	16635.11	50	1000	1	205.371728395062	"Niskin bottle"	"phytoplankton"	"sp. cf. G. simplex"	"sp. cf g.simplex"	"species"		
0	60		"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	74	"MER09-01-66"	"Occurrence"	18483.4555555556	9	0.00048692193799740427	"l"	"present"	"verified"	162	16635.11	50	1000	1	924.172777777778	"Niskin bottle"	"phytoplankton"	"sp. cf. G. wulffii"	"sp. cf g.wulffii"	"species"		
0	60		"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	74	"MER09-01-66"	"Occurrence"	164704.059405941	50	0.0003035747885045545	"l"	"present"	"verified"	101	16635.11	50	1000	1	8235.20297029703	"Niskin bottle"	"phytoplankton"	"sp. „z dupką”"	"sp. „z dupką”"	"species"		
0	10		"iopan.pl"	"cells/l"	"Gyrodinium fusiforme"	2009	"MERCLIM-2009"	74	"MER09-01-66"	"Occurrence"	3150.14	21	0.00666637038353851	"l"	"present"	"verified"	60	450.02	50	1000	1	157.507	"Niskin bottle"	"phytoplankton"					
0	60		"iopan.pl"	"cells/l"	"Gyrodinium"	2009	"MERCLIM-2009"	74	"MER09-01-66"	"Occurrence"	2053.71728395062	1	0.00048692193799740427	"l"	"present"	"verified"	162	16635.11	50	1000	1	102.685864197531	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
0	60		"iopan.pl"	"cells/l"	"Heterocapsa rotundata"	2009	"MERCLIM-2009"	74	"MER09-01-66"	"Occurrence"	26698.324691358	13	0.00048692193799740427	"l"	"present"	"verified"	162	16635.11	50	1000	1	1334.9162345679	"Niskin bottle"	"phytoplankton"					
0	60		"iopan.pl"	"cells/l"	"Leucocryptos marina"	2009	"MERCLIM-2009"	74	"MER09-01-66"	"Occurrence"	10268.5864197531	5	0.00048692193799740427	"l"	"present"	"verified"	162	16635.11	50	1000	1	513.429320987654	"Niskin bottle"	"phytoplankton"					
0	10		"iopan.pl"	"cells/l"	"Lohmanniella oviformis"	2009	"MERCLIM-2009"	74	"MER09-01-66"	"Occurrence"	19566.0869565217	50	0.0025554419803564287	"l"	"present"	"verified"	23	450.02	50	1000	1	978.304347826087	"Niskin bottle"	"phytoplankton"					
0	60		"iopan.pl"	"cells/l"	"Micracanthodinium claytonii"	2009	"MERCLIM-2009"	74	"MER09-01-66"	"Occurrence"	2053.71728395062	1	0.00048692193799740427	"l"	"present"	"verified"	162	16635.11	50	1000	1	102.685864197531	"Niskin bottle"	"phytoplankton"					
0	60		"iopan.pl"	"cells/l"	"Monosiga marina"	2009	"MERCLIM-2009"	74	"MER09-01-66"	"Occurrence"	2053.71728395062	1	0.00048692193799740427	"l"	"present"	"verified"	162	16635.11	50	1000	1	102.685864197531	"Niskin bottle"	"phytoplankton"					
0	60		"iopan.pl"	"cells/l"	"Nephroselmis"	2009	"MERCLIM-2009"	74	"MER09-01-66"	"Occurrence"	2053.71728395062	1	0.00048692193799740427	"l"	"present"	"verified"	162	16635.11	50	1000	1	102.685864197531	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
0	60		"iopan.pl"	"cells/l"	"Pachysphaera"	2009	"MERCLIM-2009"	74	"MER09-01-66"	"Occurrence"	14376.0209876543	7	0.00048692193799740427	"l"	"present"	"verified"	162	16635.11	50	1000	1	718.801049382716	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
0	60		"iopan.pl"	"cells/l"	"Phaeocystis"	2009	"MERCLIM-2009"	74	"MER09-01-66"	"Occurrence"	5545036.66666667	50	0.000009017072925877856	"l"	"present"	"verified"	3	16635.11	50	1000	1	277251.833333333	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
0	60		"iopan.pl"	"cells/l"	"Plagioselmis"	2009	"MERCLIM-2009"	74	"MER09-01-66"	"Occurrence"	6161.15185185185	3	0.00048692193799740427	"l"	"present"	"verified"	162	16635.11	50	1000	1	308.057592592593	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
0	60		"iopan.pl"	"cells/l"	"Prorocentrum"	2009	"MERCLIM-2009"	74	"MER09-01-66"	"Occurrence"	49289.2148148148	24	0.00048692193799740427	"l"	"present"	"verified"	162	16635.11	50	1000	1	2464.46074074074	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
0	60		"iopan.pl"	"cells/l"	"Protoperidinium"	2009	"MERCLIM-2009"	74	"MER09-01-66"	"Occurrence"	4107.43456790123	2	0.00048692193799740427	"l"	"present"	"verified"	162	16635.11	50	1000	1	205.371728395062	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
0	60		"iopan.pl"	"cells/l"	"Pseudo-nitzschia delicatissima"	2009	"MERCLIM-2009"	74	"MER09-01-66"	"Occurrence"	2053.71728395062	1	0.00048692193799740427	"l"	"present"	"verified"	162	16635.11	50	1000	1	102.685864197531	"Niskin bottle"	"phytoplankton"					
0	60		"iopan.pl"	"cells/l"	"Pyramimonas"	2009	"MERCLIM-2009"	74	"MER09-01-66"	"Occurrence"	82148.6913580247	40	0.00048692193799740427	"l"	"present"	"verified"	162	16635.11	50	1000	1	4107.43456790124	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
0	60		"iopan.pl"	"cells/l"	"Bacillariophyceae"	2009	"MERCLIM-2009"	74	"MER09-01-66"	"Occurrence"	59557.8012345679	29	0.00048692193799740427	"l"	"present"	"verified"	162	16635.11	50	1000	1	2977.8900617284	"Niskin bottle"	"phytoplankton"	"indet."	"<10um"		"Pennate"	
0	10		"iopan.pl"	"cells/l"	"Strombidium conicum"	2009	"MERCLIM-2009"	74	"MER09-01-66"	"Occurrence"	450.02	3	0.00666637038353851	"l"	"present"	"verified"	60	450.02	50	1000	1	22.501	"Niskin bottle"	"phytoplankton"					
0	10		"iopan.pl"	"cells/l"	"Strombidium"	2009	"MERCLIM-2009"	74	"MER09-01-66"	"Occurrence"	2100.09333333333	14	0.00666637038353851	"l"	"present"	"verified"	60	450.02	50	1000	1	105.004666666667	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
0	60		"iopan.pl"	"cells/l"	"Teleaulax"	2009	"MERCLIM-2009"	74	"MER09-01-66"	"Occurrence"	22590.8901234568	11	0.00048692193799740427	"l"	"present"	"verified"	162	16635.11	50	1000	1	1129.54450617284	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
0	60		"iopan.pl"	"cells/l"	"Thalassiosira"	2009	"MERCLIM-2009"	74	"MER09-01-66"	"Occurrence"	2053.71728395062	1	0.00048692193799740427	"l"	"present"	"verified"	162	16635.11	50	1000	1	102.685864197531	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
0	60		"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	2009	"MERCLIM-2009"	74	"MER09-01-66"	"Occurrence"	6161.15185185185	3	0.00048692193799740427	"l"	"present"	"verified"	162	16635.11	50	1000	1	308.057592592593	"Niskin bottle"	"phytoplankton"		">7um"		"Monoflagellatae"	
0	60		"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	2009	"MERCLIM-2009"	74	"MER09-01-66"	"Occurrence"	4107.43456790123	2	0.00048692193799740427	"l"	"present"	"verified"	162	16635.11	50	1000	1	205.371728395062	"Niskin bottle"	"phytoplankton"		"3-7um"		"Monoflagellatae"	
5	10	5	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"	2009	"MERCLIM-2009"	74	"MER09-01-67"	"Occurrence"	947.410526315789	8	0.008444069152482112	"l"	"present"	"verified"	76	450.02	50	1000	1	47.3705263157895	"Niskin bottle"	"phytoplankton"					
5	60	5	"iopan.pl"	"cells/l"	"Alexandrium"	2009	"MERCLIM-2009"	74	"MER09-01-67"	"Occurrence"	4406.65165562914	2	0.00045385933726918543	"l"	"present"	"verified"	151	16635.11	50	1000	1	220.332582781457	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Algirosphaera robusta"	2009	"MERCLIM-2009"	74	"MER09-01-67"	"Occurrence"	70506.4264900662	32	0.00045385933726918543	"l"	"present"	"verified"	151	16635.11	50	1000	1	3525.32132450331	"Niskin bottle"	"phytoplankton"					
5	10	5	"iopan.pl"	"cells/l"	"Amphora"	2009	"MERCLIM-2009"	74	"MER09-01-67"	"Occurrence"	118.426315789474	1	0.008444069152482112	"l"	"present"	"verified"	76	450.02	50	1000	1	5.92131578947368	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	2009	"MERCLIM-2009"	74	"MER09-01-67"	"Occurrence"	17626.6066225166	8	0.00045385933726918543	"l"	"present"	"verified"	151	16635.11	50	1000	1	881.330331125828	"Niskin bottle"	"phytoplankton"		"3-7um"		"Biflagellatae"	
5	60	5	"iopan.pl"	"cells/l"	"Calliacantha natans"	2009	"MERCLIM-2009"	74	"MER09-01-67"	"Occurrence"	2203.32582781457	1	0.00045385933726918543	"l"	"present"	"verified"	151	16635.11	50	1000	1	110.166291390728	"Niskin bottle"	"phytoplankton"					
5	60	5	"iopan.pl"	"cells/l"	"Chlamydomonas"	2009	"MERCLIM-2009"	74	"MER09-01-67"	"Occurrence"	6609.97748344371	3	0.00045385933726918543	"l"	"present"	"verified"	151	16635.11	50	1000	1	330.498874172185	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
5	10	5	"iopan.pl"	"cells/l"	"Chaetoceros furcellatus"	2009	"MERCLIM-2009"	74	"MER09-01-67"	"Occurrence"	118.426315789474	1	0.008444069152482112	"l"	"present"	"verified"	76	450.02	50	1000	1	5.92131578947368	"Niskin bottle"	"phytoplankton"		"cyst"		"Chaetoceros furcellatus cyst"	"cyst"
5	60	5	"iopan.pl"	"cells/l"	"Coccolithales"	2009	"MERCLIM-2009"	74	"MER09-01-67"	"Occurrence"	148527.767857143	50	0.00033663738923277333	"l"	"present"	"verified"	112	16635.11	50	1000	1	7426.38839285714	"Niskin bottle"	"phytoplankton"	"indet."	"Non det."		"Coccolithales  Non det."	
5	60	5	"iopan.pl"	"cells/l"	"Cryptomonas"	2009	"MERCLIM-2009"	74	"MER09-01-67"	"Occurrence"	573624.482758621	50	0.00008716503828348594	"l"	"present"	"verified"	29	16635.11	50	1000	1	28681.224137931	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Dinobryon faculiferum"	2009	"MERCLIM-2009"	74	"MER09-01-67"	"Occurrence"	11016.6291390728	5	0.00045385933726918543	"l"	"present"	"verified"	151	16635.11	50	1000	1	550.831456953642	"Niskin bottle"	"phytoplankton"					
5	10	5	"iopan.pl"	"cells/l"	"Eucampia groenlandica"	2009	"MERCLIM-2009"	74	"MER09-01-67"	"Occurrence"	236.852631578947	2	0.008444069152482112	"l"	"present"	"verified"	76	450.02	50	1000	1	11.8426315789474	"Niskin bottle"	"phytoplankton"					
5	10	5	"iopan.pl"	"cells/l"	"Fragilariopsis"	2009	"MERCLIM-2009"	74	"MER09-01-67"	"Occurrence"	355.278947368421	3	0.008444069152482112	"l"	"present"	"verified"	76	450.02	50	1000	1	17.7639473684211	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	74	"MER09-01-67"	"Occurrence"	110166.291390728	50	0.00045385933726918543	"l"	"present"	"verified"	151	16635.11	50	1000	1	5508.31456953642	"Niskin bottle"	"phytoplankton"	"sp. cf. G. arcticum"	"sp. cf g.arcticum"	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	74	"MER09-01-67"	"Occurrence"	26439.9099337748	12	0.00045385933726918543	"l"	"present"	"verified"	151	16635.11	50	1000	1	1321.99549668874	"Niskin bottle"	"phytoplankton"	"sp. cf. G. gracilentum"	"sp. cf g.gracilentum"	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	74	"MER09-01-67"	"Occurrence"	13219.9549668874	6	0.00045385933726918543	"l"	"present"	"verified"	151	16635.11	50	1000	1	660.997748344371	"Niskin bottle"	"phytoplankton"	"sp. cf. G. wulffii"	"sp. cf g.wulffii"	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium simplex"	2009	"MERCLIM-2009"	74	"MER09-01-67"	"Occurrence"	15423.280794702	7	0.00045385933726918543	"l"	"present"	"verified"	151	16635.11	50	1000	1	771.164039735099	"Niskin bottle"	"phytoplankton"					
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	74	"MER09-01-67"	"Occurrence"	2203.32582781457	1	0.00045385933726918543	"l"	"present"	"verified"	151	16635.11	50	1000	1	110.166291390728	"Niskin bottle"	"phytoplankton"	"sp. „krasnal”"	"sp. „krasnal”"	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	74	"MER09-01-67"	"Occurrence"	30846.561589404	14	0.00045385933726918543	"l"	"present"	"verified"	151	16635.11	50	1000	1	1542.3280794702	"Niskin bottle"	"phytoplankton"	"sp. „z dupką”"	"sp. „z dupką”"	"species"		
5	10	5	"iopan.pl"	"cells/l"	"Gyrodinium fusiforme"	2009	"MERCLIM-2009"	74	"MER09-01-67"	"Occurrence"	2250.1	19	0.008444069152482112	"l"	"present"	"verified"	76	450.02	50	1000	1	112.505	"Niskin bottle"	"phytoplankton"					
5	60	5	"iopan.pl"	"cells/l"	"Heterocapsa rotundata"	2009	"MERCLIM-2009"	74	"MER09-01-67"	"Occurrence"	39659.8649006622	18	0.00045385933726918543	"l"	"present"	"verified"	151	16635.11	50	1000	1	1982.99324503311	"Niskin bottle"	"phytoplankton"					
5	60	5	"iopan.pl"	"cells/l"	"Leucocryptos marina"	2009	"MERCLIM-2009"	74	"MER09-01-67"	"Occurrence"	2203.32582781457	1	0.00045385933726918543	"l"	"present"	"verified"	151	16635.11	50	1000	1	110.166291390728	"Niskin bottle"	"phytoplankton"					
5	10	5	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"	2009	"MERCLIM-2009"	74	"MER09-01-67"	"Occurrence"	8654.23076923077	50	0.005777520999066708	"l"	"present"	"verified"	52	450.02	50	1000	1	432.711538461539	"Niskin bottle"	"phytoplankton"					
5	60	5	"iopan.pl"	"cells/l"	"Monosiga marina"	2009	"MERCLIM-2009"	74	"MER09-01-67"	"Occurrence"	17626.6066225166	8	0.00045385933726918543	"l"	"present"	"verified"	151	16635.11	50	1000	1	881.330331125828	"Niskin bottle"	"phytoplankton"					
5	60	5	"iopan.pl"	"cells/l"	"Mesodinium rubrum"	2009	"MERCLIM-2009"	74	"MER09-01-67"	"Occurrence"	2203.32582781457	1	0.00045385933726918543	"l"	"present"	"verified"	151	16635.11	50	1000	1	110.166291390728	"Niskin bottle"	"phytoplankton"					
5	10	5	"iopan.pl"	"cells/l"	"Navicula directa"	2009	"MERCLIM-2009"	74	"MER09-01-67"	"Occurrence"	118.426315789474	1	0.008444069152482112	"l"	"present"	"verified"	76	450.02	50	1000	1	5.92131578947368	"Niskin bottle"	"phytoplankton"					
5	10	5	"iopan.pl"	"cells/l"	"Navicula kariana"	2009	"MERCLIM-2009"	74	"MER09-01-67"	"Occurrence"	118.426315789474	1	0.008444069152482112	"l"	"present"	"verified"	76	450.02	50	1000	1	5.92131578947368	"Niskin bottle"	"phytoplankton"					
5	60	5	"iopan.pl"	"cells/l"	"Pachysphaera"	2009	"MERCLIM-2009"	74	"MER09-01-67"	"Occurrence"	33049.8874172185	15	0.00045385933726918543	"l"	"present"	"verified"	151	16635.11	50	1000	1	1652.49437086093	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Phaeocystis"	2009	"MERCLIM-2009"	74	"MER09-01-67"	"Occurrence"	3327022	50	0.000015028454876463094	"l"	"present"	"verified"	5	16635.11	50	1000	1	166351.1	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Plagioselmis"	2009	"MERCLIM-2009"	74	"MER09-01-67"	"Occurrence"	6609.97748344371	3	0.00045385933726918543	"l"	"present"	"verified"	151	16635.11	50	1000	1	330.498874172185	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Prorocentrum"	2009	"MERCLIM-2009"	74	"MER09-01-67"	"Occurrence"	85929.7072847682	39	0.00045385933726918543	"l"	"present"	"verified"	151	16635.11	50	1000	1	4296.48536423841	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Pseudo-nitzschia granii"	2009	"MERCLIM-2009"	74	"MER09-01-67"	"Occurrence"	26439.9099337748	12	0.00045385933726918543	"l"	"present"	"verified"	151	16635.11	50	1000	1	1321.99549668874	"Niskin bottle"	"phytoplankton"					
5	60	5	"iopan.pl"	"cells/l"	"Pyramimonas"	2009	"MERCLIM-2009"	74	"MER09-01-67"	"Occurrence"	148527.767857143	50	0.00033663738923277333	"l"	"present"	"verified"	112	16635.11	50	1000	1	7426.38839285714	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Bacillariophyceae"	2009	"MERCLIM-2009"	74	"MER09-01-67"	"Occurrence"	272706.721311475	50	0.00018334714949284979	"l"	"present"	"verified"	61	16635.11	50	1000	1	13635.3360655738	"Niskin bottle"	"phytoplankton"	"indet."	"<10um"		"Pennate"	
5	10	5	"iopan.pl"	"cells/l"	"Strombidium conicum"	2009	"MERCLIM-2009"	74	"MER09-01-67"	"Occurrence"	118.426315789474	1	0.008444069152482112	"l"	"present"	"verified"	76	450.02	50	1000	1	5.92131578947368	"Niskin bottle"	"phytoplankton"					
5	10	5	"iopan.pl"	"cells/l"	"Strombidium"	2009	"MERCLIM-2009"	74	"MER09-01-67"	"Occurrence"	1894.82105263158	16	0.008444069152482112	"l"	"present"	"verified"	76	450.02	50	1000	1	94.7410526315789	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Thalassiosira"	2009	"MERCLIM-2009"	74	"MER09-01-67"	"Occurrence"	2203.32582781457	1	0.00045385933726918543	"l"	"present"	"verified"	151	16635.11	50	1000	1	110.166291390728	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
10	40	10	"iopan.pl"	"cells/l"	"Algirosphaera robusta"	2009	"MERCLIM-2009"	74	"MER09-01-68"	"Occurrence"	227105.161290323	50	0.00022016232355055067	"l"	"present"	"verified"	31	7040.26	50	1000	1	11355.2580645161	"Niskin bottle"	"phytoplankton"					
10	40	10	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	2009	"MERCLIM-2009"	74	"MER09-01-68"	"Occurrence"	12732.385106383	17	0.0013351779621775333	"l"	"present"	"verified"	188	7040.26	50	1000	1	636.619255319149	"Niskin bottle"	"phytoplankton"		"3-7um"		"Biflagellatae"	
10	40	10	"iopan.pl"	"cells/l"	"Calliacantha natans"	2009	"MERCLIM-2009"	74	"MER09-01-68"	"Occurrence"	748.963829787234	1	0.0013351779621775333	"l"	"present"	"verified"	188	7040.26	50	1000	1	37.4481914893617	"Niskin bottle"	"phytoplankton"					
10	40	10	"iopan.pl"	"cells/l"	"Chaetoceros"	2009	"MERCLIM-2009"	74	"MER09-01-68"	"Occurrence"	748.963829787234	1	0.0013351779621775333	"l"	"present"	"verified"	188	7040.26	50	1000	1	37.4481914893617	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
10	40	10	"iopan.pl"	"cells/l"	"Dinobryon"	2009	"MERCLIM-2009"	74	"MER09-01-68"	"Occurrence"	3744.81914893617	5	0.0013351779621775333	"l"	"present"	"verified"	188	7040.26	50	1000	1	187.240957446809	"Niskin bottle"	"phytoplankton"	"spp."	"cyst"	"species"	"Dinobryon spp. cyst"	"cyst"
10	40	10	"iopan.pl"	"cells/l"	"Ciliophora"	2009	"MERCLIM-2009"	74	"MER09-01-68"	"Occurrence"	748.963829787234	1	0.0013351779621775333	"l"	"present"	"verified"	188	7040.26	50	1000	1	37.4481914893617	"Niskin bottle"	"phytoplankton"	"indet."	"Non det. 10-20um"		"Ciliophora non det Non det. 10-20um"	
10	40	10	"iopan.pl"	"cells/l"	"Coccolithales"	2009	"MERCLIM-2009"	74	"MER09-01-68"	"Occurrence"	14979.2765957447	20	0.0013351779621775333	"l"	"present"	"verified"	188	7040.26	50	1000	1	748.963829787234	"Niskin bottle"	"phytoplankton"	"indet."	"Non det."		"Coccolithales  Non det."	
10	40	10	"iopan.pl"	"cells/l"	"Cryptomonas"	2009	"MERCLIM-2009"	74	"MER09-01-68"	"Occurrence"	117337.666666667	50	0.0004261206262268723	"l"	"present"	"verified"	60	7040.26	50	1000	1	5866.88333333333	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
10	40	10	"iopan.pl"	"cells/l"	"Dinobryon"	2009	"MERCLIM-2009"	74	"MER09-01-68"	"Occurrence"	1497.92765957447	2	0.0013351779621775333	"l"	"present"	"verified"	188	7040.26	50	1000	1	74.8963829787234	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
10	40	10	"iopan.pl"	"cells/l"	"Euglena"	2009	"MERCLIM-2009"	74	"MER09-01-68"	"Occurrence"	748.963829787234	1	0.0013351779621775333	"l"	"present"	"verified"	188	7040.26	50	1000	1	37.4481914893617	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
10	40	10	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	74	"MER09-01-68"	"Occurrence"	748.963829787234	1	0.0013351779621775333	"l"	"present"	"verified"	188	7040.26	50	1000	1	37.4481914893617	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
10	40	10	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	74	"MER09-01-68"	"Occurrence"	2995.85531914894	4	0.0013351779621775333	"l"	"present"	"verified"	188	7040.26	50	1000	1	149.792765957447	"Niskin bottle"	"phytoplankton"	"sp. cf. G. arcticum"	"sp. cf g.arcticum"	"species"		
10	40	10	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	74	"MER09-01-68"	"Occurrence"	16477.2042553191	22	0.0013351779621775333	"l"	"present"	"verified"	188	7040.26	50	1000	1	823.860212765958	"Niskin bottle"	"phytoplankton"	"sp. cf. G. gracilentum"	"sp. cf g.gracilentum"	"species"		
10	40	10	"iopan.pl"	"cells/l"	"Gymnodinium galeatum"	2009	"MERCLIM-2009"	74	"MER09-01-68"	"Occurrence"	13481.3489361702	18	0.0013351779621775333	"l"	"present"	"verified"	188	7040.26	50	1000	1	674.067446808511	"Niskin bottle"	"phytoplankton"					
10	40	10	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	74	"MER09-01-68"	"Occurrence"	748.963829787234	1	0.0013351779621775333	"l"	"present"	"verified"	188	7040.26	50	1000	1	37.4481914893617	"Niskin bottle"	"phytoplankton"	"sp."	"sp. 10-20um"	"species"	"Gymnodinium sp. 10-20um"	
10	40	10	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	74	"MER09-01-68"	"Occurrence"	4493.7829787234	6	0.0013351779621775333	"l"	"present"	"verified"	188	7040.26	50	1000	1	224.68914893617	"Niskin bottle"	"phytoplankton"	"sp. „spiralne”"	"sp. „spiralne”"	"species"		
10	40	10	"iopan.pl"	"cells/l"	"Gymnodinium wulffii"	2009	"MERCLIM-2009"	74	"MER09-01-68"	"Occurrence"	22468.914893617	30	0.0013351779621775333	"l"	"present"	"verified"	188	7040.26	50	1000	1	1123.44574468085	"Niskin bottle"	"phytoplankton"					
10	40	10	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	74	"MER09-01-68"	"Occurrence"	54575.6589147287	50	0.0009161593463877755	"l"	"present"	"verified"	129	7040.26	50	1000	1	2728.78294573643	"Niskin bottle"	"phytoplankton"	"sp. „z dupką”"	"sp. „z dupką”"	"species"		
10	40	10	"iopan.pl"	"cells/l"	"Heterocapsa rotundata"	2009	"MERCLIM-2009"	74	"MER09-01-68"	"Occurrence"	10485.4936170213	14	0.0013351779621775333	"l"	"present"	"verified"	188	7040.26	50	1000	1	524.274680851064	"Niskin bottle"	"phytoplankton"					
10	40	10	"iopan.pl"	"cells/l"	"Leucocryptos marina"	2009	"MERCLIM-2009"	74	"MER09-01-68"	"Occurrence"	748.963829787234	1	0.0013351779621775333	"l"	"present"	"verified"	188	7040.26	50	1000	1	37.4481914893617	"Niskin bottle"	"phytoplankton"					
10	40	10	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"	2009	"MERCLIM-2009"	74	"MER09-01-68"	"Occurrence"	3744.81914893617	5	0.0013351779621775333	"l"	"present"	"verified"	188	7040.26	50	1000	1	187.240957446809	"Niskin bottle"	"phytoplankton"					
10	40	10	"iopan.pl"	"cells/l"	"Monosiga marina"	2009	"MERCLIM-2009"	74	"MER09-01-68"	"Occurrence"	1497.92765957447	2	0.0013351779621775333	"l"	"present"	"verified"	188	7040.26	50	1000	1	74.8963829787234	"Niskin bottle"	"phytoplankton"					
10	40	10	"iopan.pl"	"cells/l"	"Mesodinium rubrum"	2009	"MERCLIM-2009"	74	"MER09-01-68"	"Occurrence"	748.963829787234	1	0.0013351779621775333	"l"	"present"	"verified"	188	7040.26	50	1000	1	37.4481914893617	"Niskin bottle"	"phytoplankton"					
10	40	10	"iopan.pl"	"cells/l"	"Pseudo-nitzschia granii"	2009	"MERCLIM-2009"	74	"MER09-01-68"	"Occurrence"	12732.385106383	17	0.0013351779621775333	"l"	"present"	"verified"	188	7040.26	50	1000	1	636.619255319149	"Niskin bottle"	"phytoplankton"					
10	40	10	"iopan.pl"	"cells/l"	"Pachysphaera"	2009	"MERCLIM-2009"	74	"MER09-01-68"	"Occurrence"	748.963829787234	1	0.0013351779621775333	"l"	"present"	"verified"	188	7040.26	50	1000	1	37.4481914893617	"Niskin bottle"	"phytoplankton"	"sp. cf. P. pelagica"	"sp. cf p.pelagica"	"species"		
10	40	10	"iopan.pl"	"cells/l"	"Pachysphaera"	2009	"MERCLIM-2009"	74	"MER09-01-68"	"Occurrence"	1497.92765957447	2	0.0013351779621775333	"l"	"present"	"verified"	188	7040.26	50	1000	1	74.8963829787234	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
10	40	10	"iopan.pl"	"cells/l"	"Phaeocystis"	2009	"MERCLIM-2009"	74	"MER09-01-68"	"Occurrence"	370540	50	0.00013493819830517624	"l"	"present"	"verified"	19	7040.26	50	1000	1	18527	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
