"locality"	"magnification"	"identifiedBy"	"fi"	"fi_m"	"r_m"	"s_m2"	"organismQuantityType"	"scientificName"	"identificationQualifier"	"year"	"expedition"	"fieldNumber"	"previousIdentifications"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"taxonRank"	"organismRemarks"	"organismScope"	"foto"	"lifeStage"	"identificationRemarks"	"verbatimTaxon"	"occurrenceRemarks"
"Floe3"	60	"MR"					"cells/l"	"Cryptophyceae"	"indet."	2015	"N-ICE2015"	"IAT-261"	"Cryptophyceae indet. 11-15um"	"Occurrence"		73.9338222222222		"l"	"present"	"incalculable"	225	16635.11	10				"core"									
"Floe3"	60	"MR"					"cells/l"	"Euglenoidea"	"indet."	2015	"N-ICE2015"	"IAT-261"		"Occurrence"		73.9338222222222		"l"	"present"	"incalculable"	225	16635.11	10				"core"									
"Floe3"	60	"MR"					"cells/l"	"Pterosperma"	"sp."	2015	"N-ICE2015"	"IAT-261"		"Occurrence"		73.9338222222222		"l"	"present"	"incalculable"	225	16635.11	10				"core"		"species"							
"Floe3"	60	"MR"					"cells/l"	"Algirosphaera robusta"		2015	"N-ICE2015"	"IAT-261"		"Occurrence"		73.9338222222222		"l"	"present"	"incalculable"	225	16635.11	10				"core"									
"Floe3"	60	"MR"					"cells/l"	"Phaeocystis pouchetii"		2015	"N-ICE2015"	"IAT-261"		"Occurrence"		813.272044444445		"l"	"present"	"incalculable"	225	16635.11	10				"core"									
"Floe3"	60	"MR"					"cells/l"	"Eukaryota incertae sedis"	"indet."	2015	"N-ICE2015"	"IAT-261"	"Flagellates"	"Occurrence"		3327.022		"l"	"present"	"incalculable"	225	16635.11	10				"core"									
"Floe3"	60	"MR"					"cells/l"	"Eukaryota incertae sedis"	"indet."	2015	"N-ICE2015"	"IAT-261"	"Unifagellatae"	"Occurrence"		665.4044		"l"	"present"	"incalculable"	225	16635.11	10				"core"									
"Floe3"	60	"MR"					"cells/l"	"Eukaryota incertae sedis"	"indet."	2015	"N-ICE2015"	"IAT-261"	"Flagellates"	"Occurrence"		443.602933333333		"l"	"present"	"incalculable"	225	16635.11	10				"core"									
"Floe3"	60	"MR"					"cells/l"	"Eukaryota incertae sedis"	"indet."	2015	"N-ICE2015"	"IAT-261"	"Flagellates"	"Occurrence"		295.735288888889		"l"	"present"	"incalculable"	225	16635.11	10				"core"									
"Floe3"	60	"MR"					"cells/l"	"Eukaryota incertae sedis"	"indet."	2015	"N-ICE2015"	"IAT-261"	"Flagellates"	"Occurrence"		130.471450980392		"l"	"present"	"incalculable"	255	16635.11	10				"core"									
"Floe3"	60	"MR"					"cells/l"	"Mesodinium rubrum"		2015	"N-ICE2015"	"IAT-261"		"Occurrence"		73.9338222222222		"l"	"present"	"incalculable"	225	16635.11	10				"core"									
"Floe3"	60	"MR"					"cells/l"	"Eukaryota incertae sedis"		2015	"N-ICE2015"	"IAT-261"		"Occurrence"		1700.47791111111		"l"	"present"	"incalculable"	225	16635.11	10				"core"			"Mesodinium rubrum symbiont"	"symbiont"					
"Floe3"	60	"MR"					"cells/l"	"Ciliophora"	"indet."	2015	"N-ICE2015"	"IAT-261"	"Ciliophora indet. 20-30um"	"Occurrence"		147.867644444444		"l"	"present"	"incalculable"	225	16635.11	10				"core"									
"Floe3"	60	"MR"					"cells/l"	"Ciliophora"	"indet."	2015	"N-ICE2015"	"IAT-261"	"Ciliophora indet. 50-60um"	"Occurrence"		73.9338222222222		"l"	"present"	"incalculable"	225	16635.11	10				"core"					"'+"				
"Floe3"	60	"MR"					"cells/l"	"Uronema marinum"		2015	"N-ICE2015"	"IAT-261"		"Occurrence"		73.9338222222222		"l"	"present"	"incalculable"	225	16635.11	10				"core"					"'+"				
"Floe3"	60	"MR"					"cells/l"	"Eukaryota"	"incertae sedis"	2015	"N-ICE2015"	"IAT-261"	"Incertains  taxa"	"Occurrence"		295.735288888889		"l"	"present"	"incalculable"	225	16635.11	10				"core"									
"Floe3"	60	"MR"					"cells/l"	"Ceratoneis closterium"		2015	"N-ICE2015"	"IAT-262"		"Occurrence"		66.54044		"l"	"present"	"incalculable"	250	16635.11	10				"core"									
"Floe3"	60	"MR"					"cells/l"	"Thalassiosira"	"sp. cf. T. weissflogii"	2015	"N-ICE2015"	"IAT-262"		"Occurrence"		66.54044		"l"	"present"	"incalculable"	250	16635.11	10				"core"		"species"							
"Floe3"	20	"MR"					"cells/l"	"Thalassiosira bioculata"		2015	"N-ICE2015"	"IAT-262"		"Occurrence"		881.328125		"l"	"present"	"incalculable"	64	1120.1	10				"core"					"'+"				
"Floe3"	60	"MR"					"cells/l"	"Thalassiosira"	"spp. gravida/antarctica"	2015	"N-ICE2015"	"IAT-262"	"Thalassiosira gravida/antarctica"	"Occurrence"		133.08088		"l"	"present"	"incalculable"	250	16635.11	10				"core"		"species"							
"Floe3"	20	"MR"					"cells/l"	"Entomoneis paludosa"		2015	"N-ICE2015"	"IAT-262"		"Occurrence"		367.288372093023		"l"	"present"	"incalculable"	86	1120.1	10				"core"					"'+"				
"Floe3"	60	"MR"					"cells/l"	"Fragilariopsis cylindrus"		2015	"N-ICE2015"	"IAT-262"		"Occurrence"		1929.67276		"l"	"present"	"incalculable"	250	16635.11	10				"core"									
"Floe3"	86	"MR"					"cells/l"	"Fossula arctica"		2015	"N-ICE2015"	"IAT-262"		"Occurrence"		934.2078125		"l"	"present"	"incalculable"	64	1120.1	10				"core"					"'+"				
"Floe3"	20	"MR"					"cells/l"	"Hantzschia weyprechtii"		2015	"N-ICE2015"	"IAT-262"		"Occurrence"		13.1174418604651		"l"	"present"	"incalculable"	86	1120.1	10				"core"									
"Floe3"	60	"MR"					"cells/l"	"Navicula directa"		2015	"N-ICE2015"	"IAT-262"		"Occurrence"		199.62132		"l"	"present"	"incalculable"	250	16635.11	10				"core"									
"Floe3"	20	"MR"					"cells/l"	"Navicula kariana"		2015	"N-ICE2015"	"IAT-262"		"Occurrence"		26.2348837209302		"l"	"present"	"incalculable"	86	1120.1	10				"core"									
"Floe3"	60	"MR"					"cells/l"	"Navicula pelagica"		2015	"N-ICE2015"	"IAT-262"		"Occurrence"		798.48528		"l"	"present"	"incalculable"	250	16635.11	10				"core"									
"Floe3"	20	"MR"					"cells/l"	"Navicula transitans"		2015	"N-ICE2015"	"IAT-262"		"Occurrence"		32263.66		"l"	"present"	"incalculable"	10	1120.1	10				"core"					"'+"				
"Floe3"	60	"MR"					"cells/l"	"Navicula"	"sp."	2015	"N-ICE2015"	"IAT-262"	"Navicula sp. <30um"	"Occurrence"		332.7022		"l"	"present"	"incalculable"	250	16635.11	10				"core"		"species"							
"Floe3"	20	"MR"					"cells/l"	"Nitzschia frigida"		2015	"N-ICE2015"	"IAT-262"		"Occurrence"		16019.02		"l"	"present"	"incalculable"	10	1120.1	10				"core"									
"Floe3"	20	"MR"					"cells/l"	"Nitzschia levissima"		2015	"N-ICE2015"	"IAT-262"	"Nitzschia leavissima"	"Occurrence"		511.58023255814		"l"	"present"	"incalculable"	86	1120.1	10				"core"									
"Floe3"	20	"MR"					"cells/l"	"Nitzschia longissima"		2015	"N-ICE2015"	"IAT-262"		"Occurrence"		13.1174418604651		"l"	"present"	"incalculable"	86	1120.1	10				"core"									
"Floe3"	60	"MR"					"cells/l"	"Nitzschia promare"		2015	"N-ICE2015"	"IAT-262"		"Occurrence"		465.78308		"l"	"present"	"incalculable"	250	16635.11	10				"core"									
"Floe3"	20	"MR"					"cells/l"	"Pseudo-nitzschia"	"spp. delicatissima/pseudodelicatissima"	2015	"N-ICE2015"	"IAT-262"	"Pseudo-nitzschia delicatissima/pseudodelicatissima"	"Occurrence"		8911.99		"l"	"present"	"incalculable"	10	1120.1	10				"core"		"species"							
"Floe3"	250	"MR"					"cells/l"	"Pennales"	"indet."	2015	"N-ICE2015"	"IAT-262"	"Pennales indet. <30um"	"Occurrence"		21625.643		"l"	"present"	"incalculable"	40	16635.11	10				"core"					"'+"				
"Floe3"	60	"MR"					"cells/l"	"Gymnodinium"	"sp. 1"	2015	"N-ICE2015"	"IAT-262"		"Occurrence"		66.54044		"l"	"present"	"incalculable"	250	16635.11	10				"core"		"species"							
"Floe3"	60	"MR"					"cells/l"	"Gymnodinium"	"sp."	2015	"N-ICE2015"	"IAT-262"	"Gymnodinium sp. 10-20um"	"Occurrence"		332.7022		"l"	"present"	"incalculable"	250	16635.11	10				"core"		"species"							
"Floe3"	60	"MR"					"cells/l"	"Gymnodinium"	"sp."	2015	"N-ICE2015"	"IAT-262"	"Gymnodinium sp. 10-20um"	"Occurrence"		199.62132		"l"	"present"	"incalculable"	250	16635.11	10				"core"		"species"			"'+"				
"Floe3"	60	"MR"					"cells/l"	"Gymnodinium"	"sp."	2015	"N-ICE2015"	"IAT-262"	"Gymnodinium sp. 20-30um"	"Occurrence"		66.54044		"l"	"present"	"incalculable"	250	16635.11	10				"core"		"species"			"'+"				
"Floe3"	60	"MR"					"cells/l"	"Heterocapsa"	"cf. H. Niei"	2015	"N-ICE2015"	"IAT-262"		"Occurrence"		66.54044		"l"	"present"	"incalculable"	250	16635.11	10				"core"					"'+"				
"Floe3"	60	"MR"					"cells/l"	"Dinophyceae"	"indet."	2015	"N-ICE2015"	"IAT-262"	"Dinophycean"	"Occurrence"		133.08088		"l"	"present"	"incalculable"	250	16635.11	10				"core"						"cyst"			
"Floe3"	60	"MR"					"cells/l"	"Chrysophyceae"		2015	"N-ICE2015"	"IAT-262"	"Chrysophyceae cyst"	"Occurrence"		598.86396		"l"	"present"	"incalculable"	250	16635.11	10				"core"						"cyst"			
"Floe3"	60	"MR"					"cells/l"	"Cryptophyceae"	"indet."	2015	"N-ICE2015"	"IAT-262"	"Cryptophyceae indet. 3-7um"	"Occurrence"		332.7022		"l"	"present"	"incalculable"	250	16635.11	10				"core"									
"Floe3"	60	"MR"					"cells/l"	"Cryptophyceae"	"indet."	2015	"N-ICE2015"	"IAT-262"	"Cryptophyceae indet. 7-10um"	"Occurrence"		133.08088		"l"	"present"	"incalculable"	250	16635.11	10				"core"					"'+stack"				
"Floe3"	60	"MR"					"cells/l"	"Cryptophyceae"	"indet."	2015	"N-ICE2015"	"IAT-262"	"Cryptophyceae indet. 11-15um"	"Occurrence"		731.94484		"l"	"present"	"incalculable"	250	16635.11	10				"core"					"'+stack"				
"Floe3"	60	"MR"					"cells/l"	"Pterosperma"	"sp."	2015	"N-ICE2015"	"IAT-262"		"Occurrence"		66.54044		"l"	"present"	"incalculable"	250	16635.11	10				"core"		"species"							
"Floe3"	60	"MR"					"cells/l"	"Pyramimonas"	"sp. cf. P. nansenii"	2015	"N-ICE2015"	"IAT-262"		"Occurrence"		133.08088		"l"	"present"	"incalculable"	250	16635.11	10				"core"		"species"							
"Floe3"	60	"MR"					"cells/l"	"Algirosphaera robusta"		2015	"N-ICE2015"	"IAT-262"		"Occurrence"		66.54044		"l"	"present"	"incalculable"	250	16635.11	10				"core"									
"Floe3"	60	"MR"					"cells/l"	"Phaeocystis pouchetii"		2015	"N-ICE2015"	"IAT-262"		"Occurrence"		133.08088		"l"	"present"	"incalculable"	250	16635.11	10				"core"									
"Floe3"	60	"MR"					"cells/l"	"Coccolithales"	"indet."	2015	"N-ICE2015"	"IAT-262"	"Coccolithales indet. 3-7um"	"Occurrence"		66.54044		"l"	"present"	"incalculable"	250	16635.11	10				"core"									
"Floe3"	60	"MR"					"cells/l"	"Coccolithales"	"indet."	2015	"N-ICE2015"	"IAT-262"	"Coccolithales indet. 7-10um"	"Occurrence"		199.62132		"l"	"present"	"incalculable"	250	16635.11	10				"core"					"'+"				
"Floe3"	60	"MR"					"cells/l"	"Eukaryota incertae sedis"	"indet."	2015	"N-ICE2015"	"IAT-262"	"Flagellates"	"Occurrence"		4766.23938202247		"l"	"present"	"incalculable"	178	16635.11	10				"core"									
"Floe3"	60	"MR"					"cells/l"	"Eukaryota incertae sedis"	"indet."	2015	"N-ICE2015"	"IAT-262"	"Unifagellatae"	"Occurrence"		1397.34924		"l"	"present"	"incalculable"	250	16635.11	10				"core"									
"Floe3"	60	"MR"					"cells/l"	"Eukaryota incertae sedis"	"indet."	2015	"N-ICE2015"	"IAT-262"	"Biflagellates"	"Occurrence"		133.08088		"l"	"present"	"incalculable"	250	16635.11	10				"core"					"'+"				
"Floe3"	60	"MR"					"cells/l"	"Eukaryota incertae sedis"	"indet."	2015	"N-ICE2015"	"IAT-262"	"Flagellates"	"Occurrence"		332.7022		"l"	"present"	"incalculable"	250	16635.11	10				"core"									
"Floe3"	60	"MR"					"cells/l"	"Eukaryota incertae sedis"	"indet."	2015	"N-ICE2015"	"IAT-262"	"Biflagellates"	"Occurrence"		199.62132		"l"	"present"	"incalculable"	250	16635.11	10				"core"					"'+"				
"Floe3"	60	"MR"					"cells/l"	"Eukaryota incertae sedis"		2015	"N-ICE2015"	"IAT-262"		"Occurrence"		399.24264		"l"	"present"	"incalculable"	250	16635.11	10				"core"			"Mesodinium rubrum symbiont"	"symbiont"					
"Floe3"	60	"MR"					"cells/l"	"Eukaryota"	"incertae sedis"	2015	"N-ICE2015"	"IAT-262"	"Incertains  taxa"	"Occurrence"		731.94484		"l"	"present"	"incalculable"	250	16635.11	10				"core"									
"Floe3"	60	"MR"					"cells/l"	"Attheya septentrionalis"		2015	"N-ICE2015"	"IAT-269"		"Occurrence"	80362.8502415459	10	0.00012443560637711442	"l"	"present"	"calculated"	207	16635.11	10	8400	8.4	803.628502415459	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Ceratoneis closterium"		2015	"N-ICE2015"	"IAT-269"		"Occurrence"	152689.4154589372	19	0.00012443560637711442	"l"	"present"	"calculated"	207	16635.11	10	8400	8.4	1526.89415458937	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Thalassiosira"	"sp. cf. T. weissflogii"	2015	"N-ICE2015"	"IAT-269"		"Occurrence"	16072.570048309179	2	0.00012443560637711442	"l"	"present"	"calculated"	207	16635.11	10	8400	8.4	160.725700483092	"Niskin bottle"	"microplankton"	"species"							
"Floe3"	60	"MR"					"cells/l"	"Thalassiosira bioculata"		2015	"N-ICE2015"	"IAT-269"		"Occurrence"	213085.55555555553	51	0.00023934048399964545	"l"	"present"	"calculated"	27	1120.1	10	8400	8.4	2130.85555555556	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Thalassiosira"	"spp. gravida/antarctica"	2015	"N-ICE2015"	"IAT-269"	"Thalassiosira gravida/antarctica"	"Occurrence"	64290.280193236715	8	0.00012443560637711442	"l"	"present"	"calculated"	207	16635.11	10	8400	8.4	642.902801932367	"Niskin bottle"	"microplankton"	"species"							
"Floe3"	60	"MR"					"cells/l"	"Bacillariophyceae"	"indet."	2015	"N-ICE2015"	"IAT-269"	"Centriceae"	"Occurrence"	24108.855072463768	3	0.00012443560637711442	"l"	"present"	"calculated"	207	16635.11	10	8400	8.4	241.088550724638	"Niskin bottle"	"microplankton"								
"Floe3"	20	"MR"					"cells/l"	"Bacillariophyceae"	"indet."	2015	"N-ICE2015"	"IAT-269"	"Centriceae"	"Occurrence"	16803.141414141413	1	0.000059512681310793856	"l"	"present"	"calculated"	99	16635.11	10	8400	8.4	168.031414141414	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Fragilariopsis cylindrus"		2015	"N-ICE2015"	"IAT-269"		"Occurrence"	1087680.2692307692	51	0.00004688877921456486	"l"	"present"	"calculated"	78	16635.11	10	8400	8.4	10876.8026923077	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Fragilariopsis cylindrus"		2015	"N-ICE2015"	"IAT-269"	"Fragilariopsis cylindrus/F. Reginae-jahniae"	"Occurrence"	64290.280193236715	8	0.00012443560637711442	"l"	"present"	"calculated"	207	16635.11	10	8400	8.4	642.902801932367	"Niskin bottle"	"microplankton"								
"Floe3"	20	"MR"					"cells/l"	"Fossula arctica"		2015	"N-ICE2015"	"IAT-269"		"Occurrence"	25068.888888888883	22	0.0008775817746653668	"l"	"present"	"calculated"	99	1120.1	10	8400	8.4	250.688888888889	"Niskin bottle"	"microplankton"								
"Floe3"	20	"MR"					"cells/l"	"Hantzschia weyprechtii"		2015	"N-ICE2015"	"IAT-269"		"Occurrence"	2278.9898989898984	2	0.0008775817746653668	"l"	"present"	"calculated"	99	1120.1	10	8400	8.4	22.789898989899	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Haslea"	"sp."	2015	"N-ICE2015"	"IAT-269"		"Occurrence"	8036.285024154589	1	0.00012443560637711442	"l"	"present"	"calculated"	207	16635.11	10	8400	8.4	80.3628502415459	"Niskin bottle"	"microplankton"	"species"							
"Floe3"	20	"MR"					"cells/l"	"Navicula directa"		2015	"N-ICE2015"	"IAT-269"		"Occurrence"	12534.444444444442	11	0.0008775817746653668	"l"	"present"	"calculated"	99	1120.1	10	8400	8.4	125.344444444444	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Navicula"	"sp. cf. N. gelida"	2015	"N-ICE2015"	"IAT-269"		"Occurrence"	8036.285024154589	1	0.00012443560637711442	"l"	"present"	"calculated"	207	16635.11	10	8400	8.4	80.3628502415459	"Niskin bottle"	"microplankton"	"species"							
"Floe3"	20	"MR"					"cells/l"	"Navicula kariana"		2015	"N-ICE2015"	"IAT-269"		"Occurrence"	5697.4747474747455	5	0.0008775817746653668	"l"	"present"	"calculated"	99	1120.1	10	8400	8.4	56.9747474747475	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Navicula pelagica"		2015	"N-ICE2015"	"IAT-269"		"Occurrence"	40181.42512077295	5	0.00012443560637711442	"l"	"present"	"calculated"	207	16635.11	10	8400	8.4	401.814251207729	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Navicula transitans"		2015	"N-ICE2015"	"IAT-269"		"Occurrence"	541142.1325301206	54	0.00009978894037971495	"l"	"present"	"calculated"	166	16635.11	10	8400	8.4	5411.4213253012	"Niskin bottle"	"microplankton"								
"Floe3"	20	"MR"					"cells/l"	"Navicula vanhoeffenii"		2015	"N-ICE2015"	"IAT-269"		"Occurrence"	117621.98989898991	7	0.000059512681310793856	"l"	"present"	"calculated"	99	16635.11	10	8400	8.4	1176.2198989899	"Niskin bottle"	"microplankton"								
"Floe3"	20	"MR"					"cells/l"	"Nitzschia frigida"		2015	"N-ICE2015"	"IAT-269"		"Occurrence"	4016036	356	0.00008864462370357238	"l"	"present"	"calculated"	10	1120.1	10	8400	8.4	40160.36	"Niskin bottle"	"microplankton"								
"Floe3"	20	"MR"					"cells/l"	"Nitzschia levissima"		2015	"N-ICE2015"	"IAT-269"	"Nitzschia leavissima"	"Occurrence"	17092.424242424237	15	0.0008775817746653668	"l"	"present"	"calculated"	99	1120.1	10	8400	8.4	170.924242424242	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Nitzschia promare"		2015	"N-ICE2015"	"IAT-269"		"Occurrence"	24108.855072463768	3	0.00012443560637711442	"l"	"present"	"calculated"	207	16635.11	10	8400	8.4	241.088550724638	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Pseudo-nitzschia"	"spp. delicatissima/pseudodelicatissima"	2015	"N-ICE2015"	"IAT-269"	"Pseudo-nitzschia delicatissima/pseudodelicatissima"	"Occurrence"	709037.475409836	52	0.0000733388597971399	"l"	"present"	"calculated"	122	16635.11	10	8400	8.4	7090.37475409836	"Niskin bottle"	"microplankton"	"species"							
"Floe3"	60	"MR"					"cells/l"	"Synedropsis hyperborea"		2015	"N-ICE2015"	"IAT-269"		"Occurrence"	8036.285024154589	1	0.00012443560637711442	"l"	"present"	"calculated"	207	16635.11	10	8400	8.4	80.3628502415459	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Pennales"	"indet."	2015	"N-ICE2015"	"IAT-269"	"Pennales indet. <30um"	"Occurrence"	48217.710144927536	6	0.00012443560637711442	"l"	"present"	"calculated"	207	16635.11	10	8400	8.4	482.177101449275	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Pennales"	"indet."	2015	"N-ICE2015"	"IAT-269"	"Pennales indet. >30um"	"Occurrence"	56253.995169082125	7	0.00012443560637711442	"l"	"present"	"calculated"	207	16635.11	10	8400	8.4	562.539951690821	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Gymnodinium"	"sp."	2015	"N-ICE2015"	"IAT-269"		"Occurrence"	8036.285024154589	1	0.00012443560637711442	"l"	"present"	"calculated"	207	16635.11	10	8400	8.4	80.3628502415459	"Niskin bottle"	"microplankton"	"species"							
"Floe3"	60	"MR"					"cells/l"	"Gymnodinium"	"sp."	2015	"N-ICE2015"	"IAT-269"	"Gymnodinium sp. 10-20um"	"Occurrence"	40181.42512077295	5	0.00012443560637711442	"l"	"present"	"calculated"	207	16635.11	10	8400	8.4	401.814251207729	"Niskin bottle"	"microplankton"	"species"							
"Floe3"	60	"MR"					"cells/l"	"Dinophyceae"	"indet."	2015	"N-ICE2015"	"IAT-269"	"Dinophycean"	"Occurrence"	16072.570048309179	2	0.00012443560637711442	"l"	"present"	"calculated"	207	16635.11	10	8400	8.4	160.725700483092	"Niskin bottle"	"microplankton"					"cyst"			
"Floe3"	60	"MR"					"cells/l"	"Polarella glacialis"		2015	"N-ICE2015"	"IAT-269"	"Polarella glacialis cyst"	"Occurrence"	8036.285024154589	1	0.00012443560637711442	"l"	"present"	"calculated"	207	16635.11	10	8400	8.4	80.3628502415459	"Niskin bottle"	"microplankton"					"cyst"			
"Floe3"	60	"MR"					"cells/l"	"Chrysophyceae"		2015	"N-ICE2015"	"IAT-269"	"Chrysophyceae cyst"	"Occurrence"	241088.5507246377	30	0.00012443560637711442	"l"	"present"	"calculated"	207	16635.11	10	8400	8.4	2410.88550724638	"Niskin bottle"	"microplankton"					"cyst"			
"Floe3"	60	"MR"					"cells/l"	"Eukaryota incertae sedis"	"indet."	2015	"N-ICE2015"	"IAT-269"	"Flagellates"	"Occurrence"	152689.4154589372	19	0.00012443560637711442	"l"	"present"	"calculated"	207	16635.11	10	8400	8.4	1526.89415458937	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Eukaryota incertae sedis"	"indet."	2015	"N-ICE2015"	"IAT-269"	"Biflagellates"	"Occurrence"	8036.285024154589	1	0.00012443560637711442	"l"	"present"	"calculated"	207	16635.11	10	8400	8.4	80.3628502415459	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Eukaryota incertae sedis"		2015	"N-ICE2015"	"IAT-269"		"Occurrence"	48217.710144927536	6	0.00012443560637711442	"l"	"present"	"calculated"	207	16635.11	10	8400	8.4	482.177101449275	"Niskin bottle"	"microplankton"		"Mesodinium rubrum symbiont"	"symbiont"					
"Floe3"	60	"MR"					"cells/l"	"Eukaryota"	"incertae sedis"	2015	"N-ICE2015"	"IAT-269"	"Incertains  taxa"	"Occurrence"	652608.1615384615	51	0.00007814796535760811	"l"	"present"	"calculated"	130	16635.11	10	8400	8.4	6526.08161538462	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Euplotes"	"sp."	2015	"N-ICE2015"	"IAT-269"		"Occurrence"	155.36714975845413	1	0.00643636702838842	"l"	"present"	"calculated"	207	321.61	10	8400	8.4	1.55367149758454	"Niskin bottle"	"microplankton"	"species"							
"Floe3"	60	"MR"					"cells/l"	"Attheya septentrionalis"		2015	"N-ICE2015"	"IAT-281"		"Occurrence"	11316.401360544216	1	0.00008836731467360301	"l"	"present"	"calculated"	147	16635.11	10	2970	2.97	113.164013605442	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Eukaryota incertae sedis"		2015	"N-ICE2015"	"IAT-281"		"Occurrence"	45265.605442176864	4	0.00008836731467360301	"l"	"present"	"calculated"	147	16635.11	10	2970	2.97	452.656054421769	"Niskin bottle"	"microplankton"						"aff. Catenula sp. undefined"		
"Floe3"	10	"MR"					"cells/l"	"Ceratoneis closterium"		2015	"N-ICE2015"	"IAT-281"		"Occurrence"	8299.612903225807	8	0.0009639003762320823	"l"	"present"	"calculated"	31	321.61	10	2970	2.97	82.9961290322581	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Thalassiosira"	"sp. cf. T. weissflogii"	2015	"N-ICE2015"	"IAT-281"		"Occurrence"	45265.605442176864	4	0.00008836731467360301	"l"	"present"	"calculated"	147	16635.11	10	2970	2.97	452.656054421769	"Niskin bottle"	"microplankton"	"species"			"'+"				
"Floe3"	60	"MR"					"cells/l"	"Chaetoceros socialis"		2015	"N-ICE2015"	"IAT-281"		"Occurrence"	22632.802721088432	2	0.00008836731467360301	"l"	"present"	"calculated"	147	16635.11	10	2970	2.97	226.328027210884	"Niskin bottle"	"microplankton"								
"Floe3"	10	"MR"					"cells/l"	"Thalassiosira bioculata"		2015	"N-ICE2015"	"IAT-281"		"Occurrence"	343050.6666666667	64	0.00018656136314169333	"l"	"present"	"calculated"	6	321.61	10	2970	2.97	3430.50666666667	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Bacillariophyceae"	"indet."	2015	"N-ICE2015"	"IAT-281"	"Centriceae"	"Occurrence"	56582.00680272108	5	0.00008836731467360301	"l"	"present"	"calculated"	147	16635.11	10	2970	2.97	565.820068027211	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Fragilariopsis cylindrus"		2015	"N-ICE2015"	"IAT-281"		"Occurrence"	673023.534351145	53	0.00007874910355266662	"l"	"present"	"calculated"	131	16635.11	10	2970	2.97	6730.23534351145	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Fragilariopsis cylindrus"		2015	"N-ICE2015"	"IAT-281"	"Fragilariopsis cylindrus/F. Reginae-jahniae"	"Occurrence"	3465647.916666667	50	0.00001442731668140457	"l"	"present"	"calculated"	24	16635.11	10	2970	2.97	34656.4791666667	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Fossula arctica"		2015	"N-ICE2015"	"IAT-281"		"Occurrence"	33949.20408163265	3	0.00008836731467360301	"l"	"present"	"calculated"	147	16635.11	10	2970	2.97	339.492040816327	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Fossula arctica"		2015	"N-ICE2015"	"IAT-281"	"Fossula arctica hypnospores"	"Occurrence"	45265.605442176864	4	0.00008836731467360301	"l"	"present"	"calculated"	147	16635.11	10	2970	2.97	452.656054421769	"Niskin bottle"	"microplankton"					"hypnospores"			
"Floe3"	10	"MR"					"cells/l"	"Hantzschia weyprechtii"		2015	"N-ICE2015"	"IAT-281"		"Occurrence"	2074.9032258064517	2	0.0009639003762320823	"l"	"present"	"calculated"	31	321.61	10	2970	2.97	20.7490322580645	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Navicula directa"		2015	"N-ICE2015"	"IAT-281"		"Occurrence"	45265.605442176864	4	0.00008836731467360301	"l"	"present"	"calculated"	147	16635.11	10	2970	2.97	452.656054421769	"Niskin bottle"	"microplankton"								
