"maximumDepthInMeters"	"magnification"	"identifiedBy"	"organismQuantityType"	"scientificName"	"year"	"expedition"	"locationID"	"fieldNumber"	"previousIdentifications"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"occurrenceRemarks"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"identificationQualifier"	"taxonRank"	"lifeStage"	"minimumDepthInMeters"	"organismRemarks"	"organismScope"	"verbatimTaxon"
	40	"MR"	"cells/l"	"Coccolithales"	2014	"ICE2014"	"R1b"	"PHT-077"		"Occurrence"	332702.2	54	0.00016230731266580142	"l"	"present"		"verified"	54	16635.11	50	1000	1	16635.11	"Niskin bottle"	"phytoplankton"	"indet."						
	60	"MR"	"cells/l"	"Coccolithales"	2014	"ICE2014"	"R1b"	"PHT-077"		"Occurrence"	544421.7818	54	0.00009918780218465644	"l"	"present"		"verified"	33	16635.11	50	1000	1	27221.08909	"Niskin bottle"	"phytoplankton"	"indet."						
	10	"MR"	"cells/l"	"Acanthostomella norvegica"	2014	"ICE2014"	"R1b"	"PHT-077"		"Occurrence"	178.7055556	1	0.005596840894250801	"l"	"present"		"verified"	36	321.61	50	1000	1	8.935277778	"Niskin bottle"	"phytoplankton"							
	10	"MR"	"cells/l"	"Lohmanniella oviformis"	2014	"ICE2014"	"R1b"	"PHT-077"		"Occurrence"	1787.055556	10	0.005596840894250801	"l"	"present"		"verified"	36	321.61	50	1000	1	89.35277778	"Niskin bottle"	"phytoplankton"							
	10	"MR"	"cells/l"	"Leegaardiella sol"	2014	"ICE2014"	"R1b"	"PHT-077"		"Occurrence"	714.8222222	4	0.005596840894250801	"l"	"present"		"verified"	36	321.61	50	1000	1	35.74111111	"Niskin bottle"	"phytoplankton"							
	10	"MR"	"cells/l"	"Mesodinium rubrum"	2014	"ICE2014"	"R1b"	"PHT-077"		"Occurrence"	357.4111111	2	0.005596840894250801	"l"	"present"		"verified"	36	321.61	50	1000	1	17.87055556	"Niskin bottle"	"phytoplankton"							
	10	"MR"	"cells/l"	"Ciliophora"	2014	"ICE2014"	"R1b"	"PHT-077"	"Ciliophora sp.2"	"Occurrence"	357.4111111	2	0.005596840894250801	"l"	"present"		"verified"	36	321.61	50	1000	1	17.87055556	"Niskin bottle"	"phytoplankton"	"sp. 2"	"species"					
	10	"MR"	"cells/l"	"Ciliophora"	2014	"ICE2014"	"R1b"	"PHT-077"	"Ciliophora sp.3"	"Occurrence"	714.8222222	4	0.005596840894250801	"l"	"present"		"verified"	36	321.61	50	1000	1	35.74111111	"Niskin bottle"	"phytoplankton"	"sp. 3"	"species"					
	10	"MR"	"cells/l"	"Ciliophora"	2014	"ICE2014"	"R1b"	"PHT-077"	"Ciliophora sp.4"	"Occurrence"	178.7055556	1	0.005596840894250801	"l"	"present"		"verified"	36	321.61	50	1000	1	8.935277778	"Niskin bottle"	"phytoplankton"	"sp. 4"	"species"					
	10	"MR"	"cells/l"	"Ciliophora"	2014	"ICE2014"	"R1b"	"PHT-077"		"Occurrence"	178.7055556	1	0.005596840894250801	"l"	"present"		"verified"	36	321.61	50	1000	1	8.935277778	"Niskin bottle"	"phytoplankton"	"indet."						
	60	"MR"	"cells/l"	"Eukaryota"	2014	"ICE2014"	"R1b"	"PHT-077"	"Spores indet."	"Occurrence"	21888.30263	5	0.00022843251412223901	"l"	"present"		"verified"	76	16635.11	50	1000	1	1094.415132	"Niskin bottle"	"phytoplankton"	"incertae sedis"		"spora"				
	60	"MR"	"cells/l"	"Chrysophyceae"	2014	"ICE2014"	"R1b"	"PHT-077"		"Occurrence"	30643.62368	7	0.00022843251412223901	"l"	"present"		"verified"	76	16635.11	50	1000	1	1532.181184	"Niskin bottle"	"phytoplankton"	"indet."						
0	10	"MR"	"cells/l"	"Chaetoceros"	2014	"ICE2014"	"R1b"	"PHT-076"	"Chaetoceros concavicornis/convolutus"	"Occurrence"	279.7130435	2	0.007151518920431578	"l"	"present"		"verified"	46	321.61	50	1000	1	13.98565217	"Niskin bottle"	"phytoplankton"	"spp. concavicornis/convolutus"	"species"					
0	10	"MR"	"cells/l"	"Chaetoceros"	2014	"ICE2014"	"R1b"	"PHT-076"		"Occurrence"	2657.273913	19	0.007151518920431578	"l"	"present"		"verified"	46	321.61	50	1000	1	132.8636957	"Niskin bottle"	"phytoplankton"	"sp. cf. Ch. furcellatus"	"species"					
0	60	"MR"	"cells/l"	"Chaetoceros"	2014	"ICE2014"	"R1b"	"PHT-076"		"Occurrence"	26094.2902	8	0.00030658047947984714	"l"	"present"		"verified"	102	16635.11	50	1000	1	1304.71451	"Niskin bottle"	"phytoplankton"	"sp. cf. socialis"	"species"					
0	10	"MR"	"cells/l"	"Thalassiosira"	2014	"ICE2014"	"R1b"	"PHT-076"		"Occurrence"	559.426087	4	0.007151518920431578	"l"	"present"		"verified"	46	321.61	50	1000	1	27.97130435	"Niskin bottle"	"phytoplankton"	"sp."	"species"					
0	10	"MR"	"cells/l"	"Rhizosolenia"	2014	"ICE2014"	"R1b"	"PHT-076"		"Occurrence"	139.8565217	1	0.007151518920431578	"l"	"present"		"verified"	46	321.61	50	1000	1	6.992826087	"Niskin bottle"	"phytoplankton"	"sp."	"species"					
0	60	"MR"	"cells/l"	"Alexandrium"	2014	"ICE2014"	"R1b"	"PHT-076"		"Occurrence"	22832.50392	7	0.00030658047947984714	"l"	"present"		"verified"	102	16635.11	50	1000	1	1141.625196	"Niskin bottle"	"phytoplankton"	"sp."	"species"					
0	60	"MR"	"cells/l"	"Gymnodinium galeatum"	2014	"ICE2014"	"R1b"	"PHT-076"		"Occurrence"	22832.50392	7	0.00030658047947984714	"l"	"present"		"verified"	102	16635.11	50	1000	1	1141.625196	"Niskin bottle"	"phytoplankton"							
0	60	"MR"	"cells/l"	"Gymnodinium"	2014	"ICE2014"	"R1b"	"PHT-076"		"Occurrence"	3261.786275	1	0.00030658047947984714	"l"	"present"		"verified"	102	16635.11	50	1000	1	163.0893137	"Niskin bottle"	"phytoplankton"	"sp. cf. G. galeatum"	"species"					
0	60	"MR"	"cells/l"	"Gymnodinium gracilentum"	2014	"ICE2014"	"R1b"	"PHT-076"		"Occurrence"	16308.93137	5	0.00030658047947984714	"l"	"present"		"verified"	102	16635.11	50	1000	1	815.4465686	"Niskin bottle"	"phytoplankton"							
0	60	"MR"	"cells/l"	"Gymnodinium"	2014	"ICE2014"	"R1b"	"PHT-076"		"Occurrence"	6523.572549	2	0.00030658047947984714	"l"	"present"		"verified"	102	16635.11	50	1000	1	326.1786275	"Niskin bottle"	"phytoplankton"	"sp. cf. G. gracilentum"	"species"					
0	60	"MR"	"cells/l"	"Gymnodinium simplex"	2014	"ICE2014"	"R1b"	"PHT-076"		"Occurrence"	9785.358824	3	0.00030658047947984714	"l"	"present"		"verified"	102	16635.11	50	1000	1	489.2679412	"Niskin bottle"	"phytoplankton"							
0	60	"MR"	"cells/l"	"Gyrodinium wulffii"	2014	"ICE2014"	"R1b"	"PHT-076"	"Gyrodinium wulfii"	"Occurrence"	6523.572549	2	0.00030658047947984714	"l"	"present"		"verified"	102	16635.11	50	1000	1	326.1786275	"Niskin bottle"	"phytoplankton"							
0	60	"MR"	"cells/l"	"Gymnodinium"	2014	"ICE2014"	"R1b"	"PHT-076"	"Gymnodinium  sp. <10um"	"Occurrence"	3261.786275	1	0.00030658047947984714	"l"	"present"		"verified"	102	16635.11	50	1000	1	163.0893137	"Niskin bottle"	"phytoplankton"	"sp."	"species"					
0	60	"MR"	"cells/l"	"Gymnodinium"	2014	"ICE2014"	"R1b"	"PHT-076"	"Gymnodinium  sp. 10-20um"	"Occurrence"	65235.72549	20	0.00030658047947984714	"l"	"present"		"verified"	102	16635.11	50	1000	1	3261.786275	"Niskin bottle"	"phytoplankton"	"sp."	"species"					
0	10	"MR"	"cells/l"	"Gyrodinium fusiforme"	2014	"ICE2014"	"R1b"	"PHT-076"		"Occurrence"	7132.682609	51	0.007151518920431578	"l"	"present"		"verified"	46	321.61	50	1000	1	356.6341304	"Niskin bottle"	"phytoplankton"							
0	60	"MR"	"cells/l"	"Gyrodinium"	2014	"ICE2014"	"R1b"	"PHT-076"	"Gyrodinium sp.1"	"Occurrence"	3261.786275	1	0.00030658047947984714	"l"	"present"		"verified"	102	16635.11	50	1000	1	163.0893137	"Niskin bottle"	"phytoplankton"	"sp. 1"	"species"					
0	60	"MR"	"cells/l"	"Heterocapsa arctica"	2014	"ICE2014"	"R1b"	"PHT-076"		"Occurrence"	13047.1451	4	0.00030658047947984714	"l"	"present"		"verified"	102	16635.11	50	1000	1	652.3572549	"Niskin bottle"	"phytoplankton"							
0	60	"MR"	"cells/l"	"Monosiga marina"	2014	"ICE2014"	"R1b"	"PHT-076"		"Occurrence"	3261.786275	1	0.00030658047947984714	"l"	"present"		"verified"	102	16635.11	50	1000	1	163.0893137	"Niskin bottle"	"phytoplankton"							
0	60	"MR"	"cells/l"	"Choanoflagellatea"	2014	"ICE2014"	"R1b"	"PHT-076"		"Occurrence"	9785.358824	3	0.00030658047947984714	"l"	"present"		"verified"	102	16635.11	50	1000	1	489.2679412	"Niskin bottle"	"phytoplankton"	"indet."						
0	60	"MR"	"cells/l"	"Cryptophyceae"	2014	"ICE2014"	"R1b"	"PHT-076"	"Cryptophyceae indet. 6-10um"	"Occurrence"	9785.358824	3	0.00030658047947984714	"l"	"present"		"verified"	102	16635.11	50	1000	1	489.2679412	"Niskin bottle"	"phytoplankton"	"indet."						
0	60	"MR"	"cells/l"	"Dinobryon balticum"	2014	"ICE2014"	"R1b"	"PHT-076"		"Occurrence"	6523.572549	2	0.00030658047947984714	"l"	"present"		"verified"	102	16635.11	50	1000	1	326.1786275	"Niskin bottle"	"phytoplankton"							
0	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2014	"ICE2014"	"R1b"	"PHT-076"	"Flagellatae"	"Occurrence"	223153.9146	55	0.00024646665997399476	"l"	"present"		"verified"	82	16635.11	50	1000	1	11157.69573	"Niskin bottle"	"phytoplankton"	"indet."						
0	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2014	"ICE2014"	"R1b"	"PHT-076"	"Biflagellatae"	"Occurrence"	55450.36667	17	0.00030658047947984714	"l"	"present"		"verified"	102	16635.11	50	1000	1	2772.518333	"Niskin bottle"	"phytoplankton"	"indet."						
0	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2014	"ICE2014"	"R1b"	"PHT-076"	"Flagellatae"	"Occurrence"	55450.36667	17	0.00030658047947984714	"l"	"present"		"verified"	102	16635.11	50	1000	1	2772.518333	"Niskin bottle"	"phytoplankton"	"indet."						
0	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2014	"ICE2014"	"R1b"	"PHT-076"	"Flagellatae"	"Occurrence"	186459.4747	51	0.0002735178787516283	"l"	"present"		"verified"	91	16635.11	50	1000	1	9322.973736	"Niskin bottle"	"phytoplankton"	"indet."						
0	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2014	"ICE2014"	"R1b"	"PHT-076"	"Biflagellatae"	"Occurrence"	45665.00784	14	0.00030658047947984714	"l"	"present"		"verified"	102	16635.11	50	1000	1	2283.250392	"Niskin bottle"	"phytoplankton"	"indet."						
0	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2014	"ICE2014"	"R1b"	"PHT-076"	"Flagellatae"	"Occurrence"	517536.7556	56	0.00010820487511053429	"l"	"present"		"verified"	36	16635.11	50	1000	1	25876.83778	"Niskin bottle"	"phytoplankton"	"indet."						
0	60	"MR"	"cells/l"	"Pyramimonas"	2014	"ICE2014"	"R1b"	"PHT-076"		"Occurrence"	9785.358824	3	0.00030658047947984714	"l"	"present"		"verified"	102	16635.11	50	1000	1	489.2679412	"Niskin bottle"	"phytoplankton"	"sp. cf. P. virginica"	"species"					
0	60	"MR"	"cells/l"	"Algirosphaera robusta"	2014	"ICE2014"	"R1b"	"PHT-076"		"Occurrence"	29356.07647	9	0.00030658047947984714	"l"	"present"		"verified"	102	16635.11	50	1000	1	1467.803824	"Niskin bottle"	"phytoplankton"							
0	60	"MR"	"cells/l"	"Coccolithales"	2014	"ICE2014"	"R1b"	"PHT-076"		"Occurrence"	133733.2373	41	0.00030658047947984714	"l"	"present"		"verified"	102	16635.11	50	1000	1	6686.661863	"Niskin bottle"	"phytoplankton"	"indet."						
0	60	"MR"	"cells/l"	"Coccolithales"	2014	"ICE2014"	"R1b"	"PHT-076"		"Occurrence"	309354.6772	53	0.0001713243855916793	"l"	"present"		"verified"	57	16635.11	50	1000	1	15467.73386	"Niskin bottle"	"phytoplankton"	"indet."						
0	10	"MR"	"cells/l"	"Acanthostomella norvegica"	2014	"ICE2014"	"R1b"	"PHT-076"		"Occurrence"	279.7130435	2	0.007151518920431578	"l"	"present"		"verified"	46	321.61	50	1000	1	13.98565217	"Niskin bottle"	"phytoplankton"							
0	10	"MR"	"cells/l"	"Lohmanniella oviformis"	2014	"ICE2014"	"R1b"	"PHT-076"		"Occurrence"	1957.991304	14	0.007151518920431578	"l"	"present"		"verified"	46	321.61	50	1000	1	97.89956522	"Niskin bottle"	"phytoplankton"							
0	10	"MR"	"cells/l"	"Leegaardiella sol"	2014	"ICE2014"	"R1b"	"PHT-076"		"Occurrence"	978.9956522	7	0.007151518920431578	"l"	"present"		"verified"	46	321.61	50	1000	1	48.94978261	"Niskin bottle"	"phytoplankton"							
0	10	"MR"	"cells/l"	"Ciliophora"	2014	"ICE2014"	"R1b"	"PHT-076"	"Ciliophora sp.1"	"Occurrence"	419.5695652	3	0.007151518920431578	"l"	"present"		"verified"	46	321.61	50	1000	1	20.97847826	"Niskin bottle"	"phytoplankton"	"sp. 1"	"species"					
0	10	"MR"	"cells/l"	"Ciliophora"	2014	"ICE2014"	"R1b"	"PHT-076"	"Ciliophora sp.2"	"Occurrence"	1398.565217	10	0.007151518920431578	"l"	"present"		"verified"	46	321.61	50	1000	1	69.92826087	"Niskin bottle"	"phytoplankton"	"sp. 2"	"species"					
0	10	"MR"	"cells/l"	"Ciliophora"	2014	"ICE2014"	"R1b"	"PHT-076"		"Occurrence"	139.8565217	1	0.007151518920431578	"l"	"present"		"verified"	46	321.61	50	1000	1	6.992826087	"Niskin bottle"	"phytoplankton"	"indet."						
0	60	"MR"	"cells/l"	"Chrysophyceae"	2014	"ICE2014"	"R1b"	"PHT-076"	"Chrysophyceae indet. 6-10um"	"Occurrence"	6523.572549	2	0.00030658047947984714	"l"	"present"		"verified"	102	16635.11	50	1000	1	326.1786275	"Niskin bottle"	"phytoplankton"	"indet."						
0	60	"MR"	"cells/l"	"Chrysophyceae"	2014	"ICE2014"	"R1b"	"PHT-076"	"Chrysophyceae indet. 11-15um"	"Occurrence"	6523.572549	2	0.00030658047947984714	"l"	"present"		"verified"	102	16635.11	50	1000	1	326.1786275	"Niskin bottle"	"phytoplankton"	"indet."						
10	10	"MR"	"cells/l"	"Cylindrotheca closterium"	2014	"ICE2014"	"R1b"	"PHT-075"		"Occurrence"	415.0580645	2	0.004819501881160412	"l"	"present"		"verified"	31	321.61	50	1000	1	20.75290323	"Niskin bottle"	"phytoplankton"				10			
10	10	"MR"	"cells/l"	"Chaetoceros"	2014	"ICE2014"	"R1b"	"PHT-075"	"Chaetoceros concavicornis/convolutus"	"Occurrence"	9753.864516	47	0.004819501881160412	"l"	"present"		"verified"	31	321.61	50	1000	1	487.6932258	"Niskin bottle"	"phytoplankton"	"spp. concavicornis/convolutus"	"species"		10			
10	60	"MR"	"cells/l"	"Chaetoceros furcellatus"	2014	"ICE2014"	"R1b"	"PHT-075"		"Occurrence"	22684.24091	9	0.00039675120873862576	"l"	"present"		"verified"	132	16635.11	50	1000	1	1134.212045	"Niskin bottle"	"phytoplankton"				10			
10	10	"MR"	"cells/l"	"Chaetoceros furcellatus"	2014	"ICE2014"	"R1b"	"PHT-075"	"Chaetoceros furcellatus spores"	"Occurrence"	415.0580645	2	0.004819501881160412	"l"	"present"		"verified"	31	321.61	50	1000	1	20.75290323	"Niskin bottle"	"phytoplankton"			"spores"	10			
10	10	"MR"	"cells/l"	"Chaetoceros"	2014	"ICE2014"	"R1b"	"PHT-075"		"Occurrence"	173701.8	81	0.00046640340785423335	"l"	"present"		"verified"	3	321.61	50	1000	1	8685.09	"Niskin bottle"	"phytoplankton"	"sp. cf. socialis"	"species"		10			
10	10	"MR"	"cells/l"	"Chaetoceros"	2014	"ICE2014"	"R1b"	"PHT-075"		"Occurrence"	622.5870968	3	0.004819501881160412	"l"	"present"		"verified"	31	321.61	50	1000	1	31.12935484	"Niskin bottle"	"phytoplankton"	"sp."	"species"		10			
10	10	"MR"	"cells/l"	"Thalassiosira bioculata"	2014	"ICE2014"	"R1b"	"PHT-075"		"Occurrence"	1660.232258	8	0.004819501881160412	"l"	"present"		"verified"	31	321.61	50	1000	1	83.0116129	"Niskin bottle"	"phytoplankton"				10			
10	10	"MR"	"cells/l"	"Thalassiosira hyalina"	2014	"ICE2014"	"R1b"	"PHT-075"		"Occurrence"	1660.232258	8	0.004819501881160412	"l"	"present"		"verified"	31	321.61	50	1000	1	83.0116129	"Niskin bottle"	"phytoplankton"				10			
10	10	"MR"	"cells/l"	"Thalassiosira"	2014	"ICE2014"	"R1b"	"PHT-075"	"Thalassiosira sp.1"	"Occurrence"	22302.45333	52	0.002332017039271167	"l"	"present"		"verified"	15	321.61	50	1000	1	1115.122667	"Niskin bottle"	"phytoplankton"	"sp. 1"	"species"		10			
10	10	"MR"	"cells/l"	"Thalassiosira"	2014	"ICE2014"	"R1b"	"PHT-075"	"Thalassiosira sp.3"	"Occurrence"	4980.696774	24	0.004819501881160412	"l"	"present"		"verified"	31	321.61	50	1000	1	249.0348387	"Niskin bottle"	"phytoplankton"	"sp. 3"	"species"		10			
10	10	"MR"	"cells/l"	"Fragilariopsis"	2014	"ICE2014"	"R1b"	"PHT-075"	"Fragilariopsis cylindrus/oceanica"	"Occurrence"	82204.55556	115	0.0013992102235627002	"l"	"present"		"verified"	9	321.61	50	1000	1	4110.227778	"Niskin bottle"	"phytoplankton"	"spp. cylindrus/oceanica"	"species"		10			
10	10	"MR"	"cells/l"	"Fragilariopsis oceanica"	2014	"ICE2014"	"R1b"	"PHT-075"		"Occurrence"	30274.82353	80	0.0026429526445073226	"l"	"present"		"verified"	17	321.61	50	1000	1	1513.741176	"Niskin bottle"	"phytoplankton"				10			
10	10	"MR"	"cells/l"	"Rhizosolenia hebetata"	2014	"ICE2014"	"R1b"	"PHT-075"		"Occurrence"	2075.290323	10	0.004819501881160412	"l"	"present"		"verified"	31	321.61	50	1000	1	103.7645161	"Niskin bottle"	"phytoplankton"				10			
10	10	"MR"	"cells/l"	"Pseudo-nitzschia"	2014	"ICE2014"	"R1b"	"PHT-075"	"Pseudo-nitzschia sp.1"	"Occurrence"	3943.051613	19	0.004819501881160412	"l"	"present"		"verified"	31	321.61	50	1000	1	197.1525806	"Niskin bottle"	"phytoplankton"	"sp. 1"	"species"		10			
10	60	"MR"	"cells/l"	"Gymnodinium galeatum"	2014	"ICE2014"	"R1b"	"PHT-075"		"Occurrence"	2520.471212	1	0.00039675120873862576	"l"	"present"		"verified"	132	16635.11	50	1000	1	126.0235606	"Niskin bottle"	"phytoplankton"				10			
10	60	"MR"	"cells/l"	"Gymnodinium gracilentum"	2014	"ICE2014"	"R1b"	"PHT-075"		"Occurrence"	5040.942424	2	0.00039675120873862576	"l"	"present"		"verified"	132	16635.11	50	1000	1	252.0471212	"Niskin bottle"	"phytoplankton"				10			
10	60	"MR"	"cells/l"	"Gymnodinium"	2014	"ICE2014"	"R1b"	"PHT-075"		"Occurrence"	10081.88485	4	0.00039675120873862576	"l"	"present"		"verified"	132	16635.11	50	1000	1	504.0942424	"Niskin bottle"	"phytoplankton"	"sp. cf. G. arcticum"	"species"		10			
10	60	"MR"	"cells/l"	"Gymnodinium"	2014	"ICE2014"	"R1b"	"PHT-075"	"Gymnodinium sp.1"	"Occurrence"	32766.12576	13	0.00039675120873862576	"l"	"present"		"verified"	132	16635.11	50	1000	1	1638.306288	"Niskin bottle"	"phytoplankton"	"sp. 1"	"species"		10			
10	60	"MR"	"cells/l"	"Gymnodinium"	2014	"ICE2014"	"R1b"	"PHT-075"	"Gymnodinium sp.2"	"Occurrence"	10081.88485	4	0.00039675120873862576	"l"	"present"		"verified"	132	16635.11	50	1000	1	504.0942424	"Niskin bottle"	"phytoplankton"	"sp. 2"	"species"		10			
10	60	"MR"	"cells/l"	"Gymnodinium"	2014	"ICE2014"	"R1b"	"PHT-075"	"Gymnodinium  sp. 10-20um"	"Occurrence"	60491.30909	24	0.00039675120873862576	"l"	"present"		"verified"	132	16635.11	50	1000	1	3024.565455	"Niskin bottle"	"phytoplankton"	"sp."	"species"		10			
10	10	"MR"	"cells/l"	"Gyrodinium fusiforme"	2014	"ICE2014"	"R1b"	"PHT-075"		"Occurrence"	4358.109677	21	0.004819501881160412	"l"	"present"		"verified"	31	321.61	50	1000	1	217.9054839	"Niskin bottle"	"phytoplankton"				10			
10	10	"MR"	"cells/l"	"Gyrodinium spirale"	2014	"ICE2014"	"R1b"	"PHT-075"		"Occurrence"	415.0580645	2	0.004819501881160412	"l"	"present"		"verified"	31	321.61	50	1000	1	20.75290323	"Niskin bottle"	"phytoplankton"				10			
10	60	"MR"	"cells/l"	"Gyrodinium"	2014	"ICE2014"	"R1b"	"PHT-075"	"Gyrodinium  sp. 10-20um"	"Occurrence"	5040.942424	2	0.00039675120873862576	"l"	"present"		"verified"	132	16635.11	50	1000	1	252.0471212	"Niskin bottle"	"phytoplankton"	"sp."	"species"		10			
10	60	"MR"	"cells/l"	"Lessardia elongata"	2014	"ICE2014"	"R1b"	"PHT-075"		"Occurrence"	2520.471212	1	0.00039675120873862576	"l"	"present"		"verified"	132	16635.11	50	1000	1	126.0235606	"Niskin bottle"	"phytoplankton"				10			
10	60	"MR"	"cells/l"	"Oxyrrhis"	2014	"ICE2014"	"R1b"	"PHT-075"		"Occurrence"	2520.471212	1	0.00039675120873862576	"l"	"present"		"verified"	132	16635.11	50	1000	1	126.0235606	"Niskin bottle"	"phytoplankton"	"sp."	"species"		10			
10	60	"MR"	"cells/l"	"Protoperidinium bipes"	2014	"ICE2014"	"R1b"	"PHT-075"		"Occurrence"	2520.471212	1	0.00039675120873862576	"l"	"present"		"verified"	132	16635.11	50	1000	1	126.0235606	"Niskin bottle"	"phytoplankton"				10			
10	10	"MR"	"cells/l"	"Protoperidinium pallidum"	2014	"ICE2014"	"R1b"	"PHT-075"		"Occurrence"	207.5290323	1	0.004819501881160412	"l"	"present"		"verified"	31	321.61	50	1000	1	10.37645161	"Niskin bottle"	"phytoplankton"				10			
10	60	"MR"	"cells/l"	"Dinophyceae"	2014	"ICE2014"	"R1b"	"PHT-075"	"Dinophyceae indet. cyst"	"Occurrence"	7561.413636	3	0.00039675120873862576	"l"	"present"		"verified"	132	16635.11	50	1000	1	378.0706818	"Niskin bottle"	"phytoplankton"	"indet."		"cyst"	10			
10	60	"MR"	"cells/l"	"Cryptomonas"	2014	"ICE2014"	"R1b"	"PHT-075"		"Occurrence"	2520.471212	1	0.00039675120873862576	"l"	"present"		"verified"	132	16635.11	50	1000	1	126.0235606	"Niskin bottle"	"phytoplankton"	"sp."	"species"		10			
10	60	"MR"	"cells/l"	"Choanoflagellatea"	2014	"ICE2014"	"R1b"	"PHT-075"		"Occurrence"	2520.471212	1	0.00039675120873862576	"l"	"present"		"verified"	132	16635.11	50	1000	1	126.0235606	"Niskin bottle"	"phytoplankton"	"indet."			10			
10	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2014	"ICE2014"	"R1b"	"PHT-075"	"Flagellatae"	"Occurrence"	12602.35606	5	0.00039675120873862576	"l"	"present"		"verified"	132	16635.11	50	1000	1	630.117803	"Niskin bottle"	"phytoplankton"	"sp. 2"	"species"		10			
10	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2014	"ICE2014"	"R1b"	"PHT-075"	"Flagellatae"	"Occurrence"	5040.942424	2	0.00039675120873862576	"l"	"present"		"verified"	132	16635.11	50	1000	1	252.0471212	"Niskin bottle"	"phytoplankton"	"indet."			10			
10	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2014	"ICE2014"	"R1b"	"PHT-075"	"Flagellatae"	"Occurrence"	10081.88485	4	0.00039675120873862576	"l"	"present"		"verified"	132	16635.11	50	1000	1	504.0942424	"Niskin bottle"	"phytoplankton"	"indet."			10			
10	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2014	"ICE2014"	"R1b"	"PHT-075"	"Flagellatae"	"Occurrence"	2520.471212	1	0.00039675120873862576	"l"	"present"		"verified"	132	16635.11	50	1000	1	126.0235606	"Niskin bottle"	"phytoplankton"	"indet."			10			
10	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2014	"ICE2014"	"R1b"	"PHT-075"	"Biflagellatae"	"Occurrence"	27725.18333	11	0.00039675120873862576	"l"	"present"		"verified"	132	16635.11	50	1000	1	1386.259167	"Niskin bottle"	"phytoplankton"	"indet."			10			
10	60	"MR"	"cells/l"	"Algirosphaera robusta"	2014	"ICE2014"	"R1b"	"PHT-075"		"Occurrence"	2520.471212	1	0.00039675120873862576	"l"	"present"		"verified"	132	16635.11	50	1000	1	126.0235606	"Niskin bottle"	"phytoplankton"				10			
10	60	"MR"	"cells/l"	"Phaeocystis pouchetii"	2014	"ICE2014"	"R1b"	"PHT-075"	"Phaeocystis pouchetii flagellated"	"Occurrence"	4325128.6	52	0.000012022763901170475	"l"	"present"		"verified"	4	16635.11	50	1000	1	216256.43	"Niskin bottle"	"phytoplankton"			"flagellated"	10			
10	10	"MR"	"cells/l"	"Lohmanniella oviformis"	2014	"ICE2014"	"R1b"	"PHT-075"		"Occurrence"	1037.645161	5	0.004819501881160412	"l"	"present"		"verified"	31	321.61	50	1000	1	51.88225806	"Niskin bottle"	"phytoplankton"				10			
10	10	"MR"	"cells/l"	"Acanthostomella norvegica"	2014	"ICE2014"	"R1b"	"PHT-075"		"Occurrence"	207.5290323	1	0.004819501881160412	"l"	"present"		"verified"	31	321.61	50	1000	1	10.37645161	"Niskin bottle"	"phytoplankton"				10			
10	10	"MR"	"cells/l"	"Ciliophora"	2014	"ICE2014"	"R1b"	"PHT-075"	"Ciliophora sp.1"	"Occurrence"	207.5290323	1	0.004819501881160412	"l"	"present"		"verified"	31	321.61	50	1000	1	10.37645161	"Niskin bottle"	"phytoplankton"	"sp. 1"	"species"		10			
10	60	"MR"	"cells/l"	"Ciliophora"	2014	"ICE2014"	"R1b"	"PHT-075"	"Ciliophora a"	"Occurrence"	5040.942424	2	0.00039675120873862576	"l"	"present"		"verified"	132	16635.11	50	1000	1	252.0471212	"Niskin bottle"	"phytoplankton"				10			
10	10	"MR"	"cells/l"	"Ciliophora"	2014	"ICE2014"	"R1b"	"PHT-075"		"Occurrence"	415.0580645	2	0.004819501881160412	"l"	"present"		"verified"	31	321.61	50	1000	1	20.75290323	"Niskin bottle"	"phytoplankton"	"indet."			10			
10	60	"MR"	"cells/l"	"Eukaryota"	2014	"ICE2014"	"R1b"	"PHT-075"	"Spores indet."	"Occurrence"	50409.42424	20	0.00039675120873862576	"l"	"present"		"verified"	132	16635.11	50	1000	1	2520.471212	"Niskin bottle"	"phytoplankton"	"incertae sedis"		"spora"	10			
10	60	"MR"	"cells/l"	"Telonema subtilis"	2014	"ICE2014"	"R1b"	"PHT-075"		"Occurrence"	2520.471212	1	0.00039675120873862576	"l"	"present"		"verified"	132	16635.11	50	1000	1	126.0235606	"Niskin bottle"	"phytoplankton"				10			
