"maximumDepthInMeters"	"identifiedBy"	"organismQuantityType"	"scientificName"	"year"	"expedition"	"locationID"	"fieldNumber"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"occurrenceRemarks"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"minimumDepthInMeters"	"identificationQualifier"	"previousIdentifications"	"verbatimTaxon"	"taxonRank"	"organismRemarks"	"magnification"
50	"iopan.pl"	"cells/l"	"Tintinnopsis"	2011	"MOSJ2011"	"KB0"	"MOSJ11-146"	"Occurrence"	212.634710743802	4	0.018811604116787412	"l"	"present"	"sp."	"verified"	121	321.61	50	1000	1	10.6317355371901	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Protoperidinium cerasus"	2011	"MOSJ2011"	"KB0"	"MOSJ11-146"	"Occurrence"	53.1586776859504	1	0.018811604116787412	"l"	"present"		"verified"	121	321.61	50	1000	1	2.65793388429752	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Gyrodinium"	2011	"MOSJ2011"	"KB0"	"MOSJ11-146"	"Occurrence"	53.1586776859504	1	0.018811604116787412	"l"	"present"	"sp. 30-40um"	"verified"	121	321.61	50	1000	1	2.65793388429752	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"KB0"	"MOSJ11-146"	"Occurrence"	318.952066115702	6	0.018811604116787412	"l"	"present"	"sp. 20-30um"	"verified"	121	321.61	50	1000	1	15.9476033057851	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Didinium gargantua"	2011	"MOSJ2011"	"KB0"	"MOSJ11-146"	"Occurrence"	53.1586776859504	1	0.018811604116787412	"l"	"present"		"verified"	121	321.61	50	1000	1	2.65793388429752	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Gyrodinium fusiforme"	2011	"MOSJ2011"	"KB0"	"MOSJ11-146"	"Occurrence"	53.1586776859504	1	0.018811604116787412	"l"	"present"		"verified"	121	321.61	50	1000	1	2.65793388429752	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"	2011	"MOSJ2011"	"KB0"	"MOSJ11-146"	"Occurrence"	106.317355371901	2	0.018811604116787412	"l"	"present"		"verified"	121	321.61	50	1000	1	5.31586776859504	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"KB0"	"MOSJ11-146"	"Occurrence"	212.634710743802	4	0.018811604116787412	"l"	"present"	"sp. 10-20um"	"verified"	121	321.61	50	1000	1	10.6317355371901	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Gyrodinium flagellare"	2011	"MOSJ2011"	"KB0"	"MOSJ11-146"	"Occurrence"	766.516521739131	1	0.0013046033211797244	"l"	"present"		"verified"	115	4407.47	50	1000	1	38.3258260869565	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Gymnodinium gracilentum"	2011	"MOSJ2011"	"KB0"	"MOSJ11-146"	"Occurrence"	1533.03304347826	2	0.0013046033211797244	"l"	"present"		"verified"	115	4407.47	50	1000	1	76.6516521739131	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Monosiga marina"	2011	"MOSJ2011"	"KB0"	"MOSJ11-146"	"Occurrence"	766.516521739131	1	0.0013046033211797244	"l"	"present"		"verified"	115	4407.47	50	1000	1	38.3258260869565	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"KB0"	"MOSJ11-146"	"Occurrence"	5365.61565217391	7	0.0013046033211797244	"l"	"present"	"sp. 5-10um"	"verified"	115	4407.47	50	1000	1	268.280782608696	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Navicula"	2011	"MOSJ2011"	"KB0"	"MOSJ11-146"	"Occurrence"	3832.58260869565	5	0.0013046033211797244	"l"	"present"	"sp."	"verified"	115	4407.47	50	1000	1	191.629130434783	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Chlamydomonas"	2011	"MOSJ2011"	"KB0"	"MOSJ11-146"	"Occurrence"	766.516521739131	1	0.0013046033211797244	"l"	"present"	"sp."	"verified"	115	4407.47	50	1000	1	38.3258260869565	"Niskin bottle"	"phytoplankton"	50						
0	"iopan.pl"	"cells/l"	"Protoperidinium pyriforme"	2011	"MOSJ2011"	"KB1"	"MOSJ11-128"	"Occurrence"	1.47798713235294	1	0.6765958769938746	"l"	"present"		"verified"	136	321.61	10	200	32	2.36477941176471	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Tintinnopsis"	2011	"MOSJ2011"	"KB1"	"MOSJ11-128"	"Occurrence"	73.8993566176471	50	0.6765958769938746	"l"	"present"	"sp."	"verified"	136	321.61	10	200	32	118.238970588235	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Phalacroma rotundatum"	2011	"MOSJ2011"	"KB1"	"MOSJ11-128"	"Occurrence"	20.6918198529412	14	0.6765958769938746	"l"	"present"	"Old Dinophysis rotundata"	"verified"	136	321.61	10	200	32	33.1069117647059	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Dinophysis contracta"	2011	"MOSJ2011"	"KB1"	"MOSJ11-128"	"Occurrence"	2.95597426470588	2	0.6765958769938746	"l"	"present"	"old Phalacroma contractum"	"verified"	136	321.61	10	200	32	4.72955882352941	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Dinophyceae"	2011	"MOSJ2011"	"KB1"	"MOSJ11-128"	"Occurrence"	1.47798713235294	1	0.6765958769938746	"l"	"present"	"Non det."	"verified"	136	321.61	10	200	32	2.36477941176471	"Niskin bottle"	"microplankton"				"Dinoflagellatae"	"class"	"flagellate"	
0	"iopan.pl"	"cells/l"	"Protoperidinium steinii"	2011	"MOSJ2011"	"KB1"	"MOSJ11-128"	"Occurrence"	1.47798713235294	1	0.6765958769938746	"l"	"present"		"verified"	136	321.61	10	200	32	2.36477941176471	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Parafavella gigantea"	2011	"MOSJ2011"	"KB1"	"MOSJ11-128"	"Occurrence"	2.95597426470588	2	0.6765958769938746	"l"	"present"		"verified"	136	321.61	10	200	32	4.72955882352941	"Niskin bottle"	"microplankton"							
0	"iopan.pl"	"cells/l"	"Ceratoneis closterium"	2011	"MOSJ2011"	"KB1"	"MOSJ11-128"	"Occurrence"	2.95597426470588	2	0.6765958769938746	"l"	"present"	"old Cylindrotheca closterium"	"verified"	136	321.61	10	200	32	4.72955882352941	"Niskin bottle"	"microplankton"							
15	"iopan.pl"	"cells/l"	"Tintinnopsis"	2011	"MOSJ2011"	"KB1"	"MOSJ11-127"	"Occurrence"	779.093992248062	50	0.0641771089207425	"l"	"present"	"sp."	"verified"	43	321.61	3	200	32	373.96511627907	"Niskin bottle"	"microplankton"	15						
15	"iopan.pl"	"cells/l"	"Protoperidinium brevipes"	2011	"MOSJ2011"	"KB1"	"MOSJ11-127"	"Occurrence"	33.1693481848185	5	0.1507415814184882	"l"	"present"		"verified"	101	321.61	3	200	32	15.9212871287129	"Niskin bottle"	"microplankton"	15						
15	"iopan.pl"	"cells/l"	"Didinium gargantua"	2011	"MOSJ2011"	"KB1"	"MOSJ11-127"	"Occurrence"	13.2677392739274	2	0.1507415814184882	"l"	"present"		"verified"	101	321.61	3	200	32	6.36851485148515	"Niskin bottle"	"microplankton"	15						
15	"iopan.pl"	"cells/l"	"Strombidium conicum"	2011	"MOSJ2011"	"KB1"	"MOSJ11-127"	"Occurrence"	99.5080445544555	15	0.1507415814184882	"l"	"present"		"verified"	101	321.61	3	200	32	47.7638613861386	"Niskin bottle"	"microplankton"	15						
15	"iopan.pl"	"cells/l"	"Alexandrium"	2011	"MOSJ2011"	"KB1"	"MOSJ11-127"	"Occurrence"	39.8032178217822	6	0.1507415814184882	"l"	"present"	"sp."	"verified"	101	321.61	3	200	32	19.1055445544554	"Niskin bottle"	"microplankton"	15						
15	"iopan.pl"	"cells/l"	"Micracanthodinium claytonii"	2011	"MOSJ2011"	"KB1"	"MOSJ11-127"	"Occurrence"	13.2677392739274	2	0.1507415814184882	"l"	"present"		"verified"	101	321.61	3	200	32	6.36851485148515	"Niskin bottle"	"microplankton"	15						
15	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"	2011	"MOSJ2011"	"KB1"	"MOSJ11-127"	"Occurrence"	53.0709570957096	8	0.1507415814184882	"l"	"present"		"verified"	101	321.61	3	200	32	25.4740594059406	"Niskin bottle"	"microplankton"	15						
15	"iopan.pl"	"cells/l"	"Protoperidinium steinii"	2011	"MOSJ2011"	"KB1"	"MOSJ11-127"	"Occurrence"	6.6338696369637	1	0.1507415814184882	"l"	"present"		"verified"	101	321.61	3	200	32	3.18425742574257	"Niskin bottle"	"microplankton"	15						
15	"iopan.pl"	"cells/l"	"Protoperidinium"	2011	"MOSJ2011"	"KB1"	"MOSJ11-127"	"Occurrence"	6.6338696369637	1	0.1507415814184882	"l"	"present"	"sp."	"verified"	101	321.61	3	200	32	3.18425742574257	"Niskin bottle"	"microplankton"	15						
15	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"	2011	"MOSJ2011"	"KB1"	"MOSJ11-127"	"Occurrence"	6.6338696369637	1	0.1507415814184882	"l"	"present"		"verified"	101	321.61	3	200	32	3.18425742574257	"Niskin bottle"	"microplankton"	15						
15	"iopan.pl"	"cells/l"	"Ptychocylis acuta"	2011	"MOSJ2011"	"KB1"	"MOSJ11-127"	"Occurrence"	13.2677392739274	2	0.1507415814184882	"l"	"present"		"verified"	101	321.61	3	200	32	6.36851485148515	"Niskin bottle"	"microplankton"	15						
15	"iopan.pl"	"cells/l"	"Protoperidinium pallidum"	2011	"MOSJ2011"	"KB1"	"MOSJ11-127"	"Occurrence"	6.6338696369637	1	0.1507415814184882	"l"	"present"		"verified"	101	321.61	3	200	32	3.18425742574257	"Niskin bottle"	"microplankton"	15						
15	"iopan.pl"	"cells/l"	"Prorocentrum cordatum"	2011	"MOSJ2011"	"KB1"	"MOSJ11-127"	"Occurrence"	19.9016089108911	3	0.1507415814184882	"l"	"present"	"old Prorocentrum minimum"	"verified"	101	321.61	3	200	32	9.55277227722772	"Niskin bottle"	"microplankton"	15						
15	"iopan.pl"	"cells/l"	"Chaetoceros decipiens"	2011	"MOSJ2011"	"KB1"	"MOSJ11-127"	"Occurrence"	13.2677392739274	2	0.1507415814184882	"l"	"present"		"verified"	101	321.61	3	200	32	6.36851485148515	"Niskin bottle"	"microplankton"	15						
15	"iopan.pl"	"cells/l"	"Phalacroma rotundatum"	2011	"MOSJ2011"	"KB1"	"MOSJ11-127"	"Occurrence"	6.6338696369637	1	0.1507415814184882	"l"	"present"	"Old Dinophysis rotundata"	"verified"	101	321.61	3	200	32	3.18425742574257	"Niskin bottle"	"microplankton"	15						
15	"iopan.pl"	"cells/l"	"Dinophysis contracta"	2011	"MOSJ2011"	"KB1"	"MOSJ11-127"	"Occurrence"	33.1693481848185	5	0.1507415814184882	"l"	"present"	"old Phalacroma contractum"	"verified"	101	321.61	3	200	32	15.9212871287129	"Niskin bottle"	"microplankton"	15						
25	"iopan.pl"	"cells/l"	"Didinium gargantua"	2011	"MOSJ2011"	"KB1"	"MOSJ11-126"	"Occurrence"	91.7836757990868	10	0.10895183607474891	"l"	"present"		"verified"	73	321.61	3	200	32	44.0561643835617	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Tintinnopsis"	2011	"MOSJ2011"	"KB1"	"MOSJ11-126"	"Occurrence"	797.643849206349	50	0.06268461801560896	"l"	"present"	"sp."	"verified"	42	321.61	3	200	32	382.869047619048	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Parafavella obtusangula"	2011	"MOSJ2011"	"KB1"	"MOSJ11-126"	"Occurrence"	128.497146118721	14	0.10895183607474891	"l"	"present"		"verified"	73	321.61	3	200	32	61.6786301369863	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Micracanthodinium claytonii"	2011	"MOSJ2011"	"KB1"	"MOSJ11-126"	"Occurrence"	55.0702054794521	6	0.10895183607474891	"l"	"present"		"verified"	73	321.61	3	200	32	26.433698630137	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Ptychocylis acuta"	2011	"MOSJ2011"	"KB1"	"MOSJ11-126"	"Occurrence"	91.7836757990868	10	0.10895183607474891	"l"	"present"		"verified"	73	321.61	3	200	32	44.0561643835617	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Strombidium conicum"	2011	"MOSJ2011"	"KB1"	"MOSJ11-126"	"Occurrence"	73.4269406392694	8	0.10895183607474891	"l"	"present"		"verified"	73	321.61	3	200	32	35.2449315068493	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Dinophysis contracta"	2011	"MOSJ2011"	"KB1"	"MOSJ11-126"	"Occurrence"	45.8918378995434	5	0.10895183607474891	"l"	"present"	"old Phalacroma contractum"	"verified"	73	321.61	3	200	32	22.0280821917808	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Leegaardiella sol"	2011	"MOSJ2011"	"KB1"	"MOSJ11-126"	"Occurrence"	27.535102739726	3	0.10895183607474891	"l"	"present"		"verified"	73	321.61	3	200	32	13.2168493150685	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Protoperidinium pellucidum"	2011	"MOSJ2011"	"KB1"	"MOSJ11-126"	"Occurrence"	36.7134703196347	4	0.10895183607474891	"l"	"present"		"verified"	73	321.61	3	200	32	17.6224657534247	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"	2011	"MOSJ2011"	"KB1"	"MOSJ11-126"	"Occurrence"	27.535102739726	3	0.10895183607474891	"l"	"present"		"verified"	73	321.61	3	200	32	13.2168493150685	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Protoperidinium"	2011	"MOSJ2011"	"KB1"	"MOSJ11-126"	"Occurrence"	27.535102739726	3	0.10895183607474891	"l"	"present"	"sp."	"verified"	73	321.61	3	200	32	13.2168493150685	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Protoperidinium brevipes"	2011	"MOSJ2011"	"KB1"	"MOSJ11-126"	"Occurrence"	36.7134703196347	4	0.10895183607474891	"l"	"present"		"verified"	73	321.61	3	200	32	17.6224657534247	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Rhizosolenia semispina"	2011	"MOSJ2011"	"KB1"	"MOSJ11-126"	"Occurrence"	64.2485730593607	7	0.10895183607474891	"l"	"present"		"verified"	73	321.61	3	200	32	30.8393150684932	"Niskin bottle"	"microplankton"	25		"Rhizosolenia hebetata f. semispina"		"form"		
25	"iopan.pl"	"cells/l"	"Protoperidinium cerasus"	2011	"MOSJ2011"	"KB1"	"MOSJ11-126"	"Occurrence"	27.535102739726	3	0.10895183607474891	"l"	"present"		"verified"	73	321.61	3	200	32	13.2168493150685	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Dictyocha speculum"	2011	"MOSJ2011"	"KB1"	"MOSJ11-126"	"Occurrence"	27.535102739726	3	0.10895183607474891	"l"	"present"		"verified"	73	321.61	3	200	32	13.2168493150685	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Protoperidinium pyriforme"	2011	"MOSJ2011"	"KB1"	"MOSJ11-126"	"Occurrence"	27.535102739726	3	0.10895183607474891	"l"	"present"		"verified"	73	321.61	3	200	32	13.2168493150685	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Corethron pennatum"	2011	"MOSJ2011"	"KB1"	"MOSJ11-126"	"Occurrence"	9.17836757990868	1	0.10895183607474891	"l"	"present"	"Old Corethron criophilum"	"verified"	73	321.61	3	200	32	4.40561643835617	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Fragilariopsis cylindrus"	2011	"MOSJ2011"	"KB1"	"MOSJ11-126"	"Occurrence"	348.77796803653	38	0.10895183607474891	"l"	"present"		"verified"	73	321.61	3	200	32	167.413424657534	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Eutintinnus apertus"	2011	"MOSJ2011"	"KB1"	"MOSJ11-126"	"Occurrence"	27.535102739726	3	0.10895183607474891	"l"	"present"		"verified"	73	321.61	3	200	32	13.2168493150685	"Niskin bottle"	"microplankton"	25		"Tintinnus inquilinum"				
25	"iopan.pl"	"cells/l"	"Cerataulina pelagica"	2011	"MOSJ2011"	"KB1"	"MOSJ11-126"	"Occurrence"	36.7134703196347	4	0.10895183607474891	"l"	"present"		"verified"	73	321.61	3	200	32	17.6224657534247	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Protoperidinium pallidum"	2011	"MOSJ2011"	"KB1"	"MOSJ11-126"	"Occurrence"	27.535102739726	3	0.10895183607474891	"l"	"present"		"verified"	73	321.61	3	200	32	13.2168493150685	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Dinophysis arctica"	2011	"MOSJ2011"	"KB1"	"MOSJ11-126"	"Occurrence"	9.17836757990868	1	0.10895183607474891	"l"	"present"		"verified"	73	321.61	3	200	32	4.40561643835617	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Chaetoceros decipiens"	2011	"MOSJ2011"	"KB1"	"MOSJ11-126"	"Occurrence"	18.3567351598174	2	0.10895183607474891	"l"	"present"		"verified"	73	321.61	3	200	32	8.81123287671233	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"KB1"	"MOSJ11-126"	"Occurrence"	27.535102739726	3	0.10895183607474891	"l"	"present"	"sp. 30-40um"	"verified"	73	321.61	3	200	32	13.2168493150685	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Navicula"	2011	"MOSJ2011"	"KB1"	"MOSJ11-126"	"Occurrence"	36.7134703196347	4	0.10895183607474891	"l"	"present"	"sp."	"verified"	73	321.61	3	200	32	17.6224657534247	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Cochlodinium pulchellum"	2011	"MOSJ2011"	"KB1"	"MOSJ11-126"	"Occurrence"	18.3567351598174	2	0.10895183607474891	"l"	"present"		"verified"	73	321.61	3	200	32	8.81123287671233	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Lennoxia faveolata"	2011	"MOSJ2011"	"KB1"	"MOSJ11-126"	"Occurrence"	9.17836757990868	1	0.10895183607474891	"l"	"present"		"verified"	73	321.61	3	200	32	4.40561643835617	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Dinophysis norvegica"	2011	"MOSJ2011"	"KB1"	"MOSJ11-126"	"Occurrence"	9.17836757990868	1	0.10895183607474891	"l"	"present"		"verified"	73	321.61	3	200	32	4.40561643835617	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Monosiga marina"	2011	"MOSJ2011"	"KB1"	"MOSJ11-126"	"Occurrence"	9.17836757990868	1	0.10895183607474891	"l"	"present"		"verified"	73	321.61	3	200	32	4.40561643835617	"Niskin bottle"	"microplankton"	25						
25	"iopan.pl"	"cells/l"	"Ceratoneis closterium"	2011	"MOSJ2011"	"KB1"	"MOSJ11-126"	"Occurrence"	9.17836757990868	1	0.10895183607474891	"l"	"present"	"old Cylindrotheca closterium"	"verified"	73	321.61	3	200	32	4.40561643835617	"Niskin bottle"	"microplankton"	25						
20	"iopan.pl"	"cells/l"	"Tintinnopsis"	2011	"MOSJ2011"	"KB1"	"MOSJ11-124"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"	2011	"MOSJ2011"	"KB1"	"MOSJ11-124"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Dinophyceae"	2011	"MOSJ2011"	"KB1"	"MOSJ11-124"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20			"Dinoflagellatae"	"class"	"flagellate"	
20	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"	2011	"MOSJ2011"	"KB1"	"MOSJ11-124"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Ceratoneis closterium"	2011	"MOSJ2011"	"KB1"	"MOSJ11-124"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Phalacroma rotundatum"	2011	"MOSJ2011"	"KB1"	"MOSJ11-124"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Protoperidinium brevipes"	2011	"MOSJ2011"	"KB1"	"MOSJ11-124"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Protoperidinium pallidum"	2011	"MOSJ2011"	"KB1"	"MOSJ11-124"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Navicula"	2011	"MOSJ2011"	"KB1"	"MOSJ11-124"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Protoperidinium depressum"	2011	"MOSJ2011"	"KB1"	"MOSJ11-124"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Thalassiosira"	2011	"MOSJ2011"	"KB1"	"MOSJ11-124"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Dinophysis contracta"	2011	"MOSJ2011"	"KB1"	"MOSJ11-124"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Dinophysis norvegica"	2011	"MOSJ2011"	"KB1"	"MOSJ11-124"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Parafavella gigantea"	2011	"MOSJ2011"	"KB1"	"MOSJ11-124"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
0	"iopan.pl"	"cells/l"	"Strombidium"	2011	"MOSJ2011"	"KB1"	"MOSJ11-123"	"Occurrence"	193.44962406015	4	0.020677217748204347	"l"	"present"	"sp."	"verified"	133	321.61	50	1000	1	9.67248120300752	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Tintinnopsis"	2011	"MOSJ2011"	"KB1"	"MOSJ11-123"	"Occurrence"	48.3624060150376	1	0.020677217748204347	"l"	"present"	"sp."	"verified"	133	321.61	50	1000	1	2.41812030075188	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Cryptophyceae"	2011	"MOSJ2011"	"KB1"	"MOSJ11-123"	"Occurrence"	10493.9761904762	10	0.0009529276432964943	"l"	"present"	"Non det."	"verified"	84	4407.47	50	1000	1	524.69880952381	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Pyramimonas"	2011	"MOSJ2011"	"KB1"	"MOSJ11-123"	"Occurrence"	8395.18095238095	8	0.0009529276432964943	"l"	"present"	"sp."	"verified"	84	4407.47	50	1000	1	419.759047619048	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"	2011	"MOSJ2011"	"KB1"	"MOSJ11-123"	"Occurrence"	1049.39761904762	1	0.0009529276432964943	"l"	"present"		"verified"	84	4407.47	50	1000	1	52.469880952381	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"KB1"	"MOSJ11-123"	"Occurrence"	5246.9880952381	5	0.0009529276432964943	"l"	"present"	"sp. 5-10um"	"verified"	84	4407.47	50	1000	1	262.349404761905	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Eukaryota"	2011	"MOSJ2011"	"KB1"	"MOSJ11-123"	"Occurrence"	3148.19285714286	3	0.0009529276432964943	"l"	"present"	"7-10um"	"verified"	84	4407.47	50	1000	1	157.409642857143	"Niskin bottle"	"phytoplankton"		"incertae sedis"		"Biflagellatae"		"flagellate"	
0	"iopan.pl"	"cells/l"	"Eukaryota"	2011	"MOSJ2011"	"KB1"	"MOSJ11-123"	"Occurrence"	2098.79523809524	2	0.0009529276432964943	"l"	"present"	"7-10um"	"verified"	84	4407.47	50	1000	1	104.939761904762	"Niskin bottle"	"phytoplankton"		"incertae sedis"		"Monoflagellatae"		"flagellate"	
15	"iopan.pl"	"cells/l"	"Tintinnopsis"	2011	"MOSJ2011"	"KB1"	"MOSJ11-122"	"Occurrence"	414.98064516129	6	0.014458505643481235	"l"	"present"	"sp."	"verified"	93	321.61	50	1000	1	20.7490322580645	"Niskin bottle"	"phytoplankton"	15						
15	"iopan.pl"	"cells/l"	"Tontonia"	2011	"MOSJ2011"	"KB1"	"MOSJ11-122"	"Occurrence"	138.32688172043	2	0.014458505643481235	"l"	"present"	"sp."	"verified"	93	321.61	50	1000	1	6.91634408602151	"Niskin bottle"	"phytoplankton"	15						
15	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"KB1"	"MOSJ11-122"	"Occurrence"	138.32688172043	2	0.014458505643481235	"l"	"present"	"sp. 20-30um"	"verified"	93	321.61	50	1000	1	6.91634408602151	"Niskin bottle"	"phytoplankton"	15						
15	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"	2011	"MOSJ2011"	"KB1"	"MOSJ11-122"	"Occurrence"	414.98064516129	6	0.014458505643481235	"l"	"present"		"verified"	93	321.61	50	1000	1	20.7490322580645	"Niskin bottle"	"phytoplankton"	15						
15	"iopan.pl"	"cells/l"	"Dinophyceae"	2011	"MOSJ2011"	"KB1"	"MOSJ11-122"	"Occurrence"	138.32688172043	2	0.014458505643481235	"l"	"present"	"Non det."	"verified"	93	321.61	50	1000	1	6.91634408602151	"Niskin bottle"	"phytoplankton"	15			"Dinoflagellatae"	"class"	"flagellate"	
15	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"KB1"	"MOSJ11-122"	"Occurrence"	276.65376344086	4	0.014458505643481235	"l"	"present"	"sp."	"verified"	93	321.61	50	1000	1	13.832688172043	"Niskin bottle"	"phytoplankton"	15						
15	"iopan.pl"	"cells/l"	"Navicula"	2011	"MOSJ2011"	"KB1"	"MOSJ11-122"	"Occurrence"	69.1634408602151	1	0.014458505643481235	"l"	"present"	"sp."	"verified"	93	321.61	50	1000	1	3.45817204301075	"Niskin bottle"	"phytoplankton"	15						
