"maximumDepthInMeters"	"magnification"	"identifiedBy"	"organismQuantityType"	"scientificName"	"identificationQualifier"	"year"	"expedition"	"locationID"	"fieldNumber"	"previousIdentifications"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"identificationRemarks"	"taxonRank"	"minimumDepthInMeters"	"occurrenceRemarks"	"lifeStage"	"verbatimTaxon"	"organismRemarks"
25	60	"iopan.pl"	"cells/l"	"Leucocryptos marina"		2010	"Alkekonge2010"	"V10"	"ALK10-263"		"Occurrence"	1917.59193083574	2	0.0010429747684265387	"l"	"present"	"verified"	347	16635.11	50	1000	1	95.8795965417868	"Niskin bottle"	"phytoplankton"			25				
25	60	"iopan.pl"	"cells/l"	"Cryptophyceae"		2010	"Alkekonge2010"	"V10"	"ALK10-263"	"Cryptophyceae > 10um"	"Occurrence"	1917.59193083574	2	0.0010429747684265387	"l"	"present"	"verified"	347	16635.11	50	1000	1	95.8795965417868	"Niskin bottle"	"phytoplankton"	"> 10um"		25				
25	60	"iopan.pl"	"cells/l"	"Cryptophyceae"		2010	"Alkekonge2010"	"V10"	"ALK10-263"	"Cryptophyceae < 10um"	"Occurrence"	958.795965417868	1	0.0010429747684265387	"l"	"present"	"verified"	347	16635.11	50	1000	1	47.9397982708934	"Niskin bottle"	"phytoplankton"	"< 10um"		25				
25	60	"iopan.pl"	"cells/l"	"Bacillariophyceae"	"indet."	2010	"Alkekonge2010"	"V10"	"ALK10-263"	"Centriceae"	"Occurrence"	4793.97982708934	5	0.0010429747684265387	"l"	"present"	"verified"	347	16635.11	50	1000	1	239.698991354467	"Niskin bottle"	"phytoplankton"			25				
25	60	"iopan.pl"	"cells/l"	"Eucampia groenlandica"		2010	"Alkekonge2010"	"V10"	"ALK10-263"		"Occurrence"	7670.36772334294	8	0.0010429747684265387	"l"	"present"	"verified"	347	16635.11	50	1000	1	383.518386167147	"Niskin bottle"	"phytoplankton"			25				
25	60	"iopan.pl"	"cells/l"	"Fragilariopsis"	"spp. oceanica/cylindrus"	2010	"Alkekonge2010"	"V10"	"ALK10-263"	"Fragilariopsis oceanica/ cylindrus"	"Occurrence"	13423.1435158501	14	0.0010429747684265387	"l"	"present"	"verified"	347	16635.11	50	1000	1	671.157175792507	"Niskin bottle"	"phytoplankton"		"species"	25				
25	60	"iopan.pl"	"cells/l"	"Pseudo-nitzschia"	"sp. cf. P. granii"	2010	"Alkekonge2010"	"V10"	"ALK10-263"		"Occurrence"	9587.95965417868	10	0.0010429747684265387	"l"	"present"	"verified"	347	16635.11	50	1000	1	479.397982708934	"Niskin bottle"	"phytoplankton"	"sp. cf p.granii"	"species"	25				
25	60	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		2010	"Alkekonge2010"	"V10"	"ALK10-263"	"Flagellatae"	"Occurrence"	958.795965417868	1	0.0010429747684265387	"l"	"present"	"verified"	347	16635.11	50	1000	1	47.9397982708934	"Niskin bottle"	"phytoplankton"	"> 3 um"		25				
25	60	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		2010	"Alkekonge2010"	"V10"	"ALK10-263"	"Flagellatae"	"Occurrence"	18217.1233429395	19	0.0010429747684265387	"l"	"present"	"verified"	347	16635.11	50	1000	1	910.856167146974	"Niskin bottle"	"phytoplankton"	"3-7um"		25				
25	60	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		2010	"Alkekonge2010"	"V10"	"ALK10-263"	"Flagellatae"	"Occurrence"	47939.7982708934	50	0.0010429747684265387	"l"	"present"	"verified"	347	16635.11	50	1000	1	2396.98991354467	"Niskin bottle"	"phytoplankton"	"> 7um"		25				
25	60	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		2010	"Alkekonge2010"	"V10"	"ALK10-263"	"Monoflagellatae"	"Occurrence"	2876.3878962536	3	0.0010429747684265387	"l"	"present"	"verified"	347	16635.11	50	1000	1	143.81939481268	"Niskin bottle"	"phytoplankton"	"3-7um"		25				
25	60	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		2010	"Alkekonge2010"	"V10"	"ALK10-263"	"Monoflagellatae"	"Occurrence"	6711.57175792507	7	0.0010429747684265387	"l"	"present"	"verified"	347	16635.11	50	1000	1	335.578587896254	"Niskin bottle"	"phytoplankton"	"> 7um"		25				
25	60	"iopan.pl"	"cells/l"	"Alexandrium"	"sp."	2010	"Alkekonge2010"	"V10"	"ALK10-263"		"Occurrence"	958.795965417868	1	0.0010429747684265387	"l"	"present"	"verified"	347	16635.11	50	1000	1	47.9397982708934	"Niskin bottle"	"phytoplankton"	"sp."	"species"	25				
25	60	"iopan.pl"	"cells/l"	"Dinophyceae"		2010	"Alkekonge2010"	"V10"	"ALK10-263"	"Dinoflagellatae"	"Occurrence"	958.795965417868	1	0.0010429747684265387	"l"	"present"	"verified"	347	16635.11	50	1000	1	47.9397982708934	"Niskin bottle"	"phytoplankton"	"cyst"		25		"cyst"		
25	60	"iopan.pl"	"cells/l"	"Dinophysis"	"sp."	2010	"Alkekonge2010"	"V10"	"ALK10-263"	"Dinophysis  sp."	"Occurrence"	958.795965417868	1	0.0010429747684265387	"l"	"present"	"verified"	347	16635.11	50	1000	1	47.9397982708934	"Niskin bottle"	"phytoplankton"	"sp."	"species"	25				
25	60	"iopan.pl"	"cells/l"	"Dinophyceae"	"indet. sp. 1"	2010	"Alkekonge2010"	"V10"	"ALK10-263"	"Dinoflagellatae"	"Occurrence"	958.795965417868	1	0.0010429747684265387	"l"	"present"	"verified"	347	16635.11	50	1000	1	47.9397982708934	"Niskin bottle"	"phytoplankton"	"sp. 1"		25				
25	60	"iopan.pl"	"cells/l"	"Lessardia elongata"		2010	"Alkekonge2010"	"V10"	"ALK10-263"		"Occurrence"	958.795965417868	1	0.0010429747684265387	"l"	"present"	"verified"	347	16635.11	50	1000	1	47.9397982708934	"Niskin bottle"	"phytoplankton"			25				
25	60	"iopan.pl"	"cells/l"	"Heterocapsa minima"		2010	"Alkekonge2010"	"V10"	"ALK10-263"		"Occurrence"	13423.1435158501	14	0.0010429747684265387	"l"	"present"	"verified"	347	16635.11	50	1000	1	671.157175792507	"Niskin bottle"	"phytoplankton"			25				
25	60	"iopan.pl"	"cells/l"	"Heterocapsa"	"sp."	2010	"Alkekonge2010"	"V10"	"ALK10-263"		"Occurrence"	1917.59193083574	2	0.0010429747684265387	"l"	"present"	"verified"	347	16635.11	50	1000	1	95.8795965417868	"Niskin bottle"	"phytoplankton"	"sp."	"species"	25				
25	60	"iopan.pl"	"cells/l"	"Gyrodinium flagellare"		2010	"Alkekonge2010"	"V10"	"ALK10-263"		"Occurrence"	4793.97982708934	5	0.0010429747684265387	"l"	"present"	"verified"	347	16635.11	50	1000	1	239.698991354467	"Niskin bottle"	"phytoplankton"			25				
25	60	"iopan.pl"	"cells/l"	"Gymnodinium galeatum"		2010	"Alkekonge2010"	"V10"	"ALK10-263"		"Occurrence"	5752.7757925072	6	0.0010429747684265387	"l"	"present"	"verified"	347	16635.11	50	1000	1	287.63878962536	"Niskin bottle"	"phytoplankton"			25				
25	60	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf. G. gracilentum"	2010	"Alkekonge2010"	"V10"	"ALK10-263"		"Occurrence"	42187.0224783862	44	0.0010429747684265387	"l"	"present"	"verified"	347	16635.11	50	1000	1	2109.35112391931	"Niskin bottle"	"phytoplankton"	"sp. cf. G.gracilientum"	"species"	25				
25	60	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf. G. parvum (GG6)"	2010	"Alkekonge2010"	"V10"	"ALK10-263"		"Occurrence"	33557.8587896254	35	0.0010429747684265387	"l"	"present"	"verified"	347	16635.11	50	1000	1	1677.89293948127	"Niskin bottle"	"phytoplankton"	"sp. cf. G. parvum (GG6)"	"species"	25				
25	60	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. 1"	2010	"Alkekonge2010"	"V10"	"ALK10-263"		"Occurrence"	11505.5515850144	12	0.0010429747684265387	"l"	"present"	"verified"	347	16635.11	50	1000	1	575.27757925072	"Niskin bottle"	"phytoplankton"	"sp. 1"	"species"	25				
25	60	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	2010	"Alkekonge2010"	"V10"	"ALK10-263"	"Gymnodinium sp. < 10um"	"Occurrence"	19175.9193083574	20	0.0010429747684265387	"l"	"present"	"verified"	347	16635.11	50	1000	1	958.795965417868	"Niskin bottle"	"phytoplankton"	"sp. < 10um"	"species"	25				
25	60	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	2010	"Alkekonge2010"	"V10"	"ALK10-263"	"Gymnodinium sp. 10-20um"	"Occurrence"	80036.85	51	0.0006372064867620353	"l"	"present"	"verified"	212	16635.11	50	1000	1	4001.8425	"Niskin bottle"	"phytoplankton"	"sp. 10-20um"	"species"	25				
25	60	"iopan.pl"	"cells/l"	"Gyrodinium"	"sp."	2010	"Alkekonge2010"	"V10"	"ALK10-263"		"Occurrence"	958.795965417868	1	0.0010429747684265387	"l"	"present"	"verified"	347	16635.11	50	1000	1	47.9397982708934	"Niskin bottle"	"phytoplankton"	"sp."	"species"	25				
25	60	"iopan.pl"	"cells/l"	"Gyrodinium"	"sp."	2010	"Alkekonge2010"	"V10"	"ALK10-263"	"Gyrodinium sp. 10-20um"	"Occurrence"	5752.7757925072	6	0.0010429747684265387	"l"	"present"	"verified"	347	16635.11	50	1000	1	287.63878962536	"Niskin bottle"	"phytoplankton"	"sp. 10-20um"	"species"	25				
25	60	"iopan.pl"	"cells/l"	"Oxytoxum gracile"		2010	"Alkekonge2010"	"V10"	"ALK10-263"		"Occurrence"	958.795965417868	1	0.0010429747684265387	"l"	"present"	"verified"	347	16635.11	50	1000	1	47.9397982708934	"Niskin bottle"	"phytoplankton"			25				
25	60	"iopan.pl"	"cells/l"	"Algirosphaera robusta"		2010	"Alkekonge2010"	"V10"	"ALK10-263"		"Occurrence"	30681.4708933718	32	0.0010429747684265387	"l"	"present"	"verified"	347	16635.11	50	1000	1	1534.07354466859	"Niskin bottle"	"phytoplankton"			25				
25	60	"iopan.pl"	"cells/l"	"Lessardia elongata"		2010	"Alkekonge2010"	"V10"	"ALK10-263"		"Occurrence"	6711.57175792507	7	0.0010429747684265387	"l"	"present"	"verified"	347	16635.11	50	1000	1	335.578587896254	"Niskin bottle"	"phytoplankton"			25				
25	60	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"		2010	"Alkekonge2010"	"V10"	"ALK10-263"		"Occurrence"	7670.36772334294	8	0.0010429747684265387	"l"	"present"	"verified"	347	16635.11	50	1000	1	383.518386167147	"Niskin bottle"	"phytoplankton"			25				
25	60	"iopan.pl"	"cells/l"	"Strombidium"	"sp."	2010	"Alkekonge2010"	"V10"	"ALK10-263"		"Occurrence"	958.795965417868	1	0.0010429747684265387	"l"	"present"	"verified"	347	16635.11	50	1000	1	47.9397982708934	"Niskin bottle"	"phytoplankton"	"sp."	"species"	25				
100	60	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		2010	"Alkekonge2010"	"V10"	"ALK10-264"	"Flagellatae"	"Occurrence"	16508.1244274809	13	0.0007874910355266662	"l"	"present"	"verified"	262	16635.11	50	1000	1	825.406221374046	"Niskin bottle"	"phytoplankton"	"<5um"		100				
100	60	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		2010	"Alkekonge2010"	"V10"	"ALK10-264"	"Flagellatae"	"Occurrence"	8888.99007633588	7	0.0007874910355266662	"l"	"present"	"verified"	262	16635.11	50	1000	1	444.449503816794	"Niskin bottle"	"phytoplankton"	"5-10um"		100				
100	60	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"		2010	"Alkekonge2010"	"V10"	"ALK10-264"		"Occurrence"	1269.85572519084	1	0.0007874910355266662	"l"	"present"	"verified"	262	16635.11	50	1000	1	63.492786259542	"Niskin bottle"	"phytoplankton"			100				
100	60	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf. G. gracilentum"	2010	"Alkekonge2010"	"V10"	"ALK10-264"		"Occurrence"	3809.56717557252	3	0.0007874910355266662	"l"	"present"	"verified"	262	16635.11	50	1000	1	190.478358778626	"Niskin bottle"	"phytoplankton"	"sp. cf g. gracilentum"	"species"	100				
100	60	"iopan.pl"	"cells/l"	"Dinobryon"	"spp."	2010	"Alkekonge2010"	"V10"	"ALK10-264"	"Dinobryon spp. cyst"	"Occurrence"	2539.71145038168	2	0.0007874910355266662	"l"	"present"	"verified"	262	16635.11	50	1000	1	126.985572519084	"Niskin bottle"	"phytoplankton"	"cyst"	"species"	100		"cyst"		
100	60	"iopan.pl"	"cells/l"	"Gymnodinium simplex"		2010	"Alkekonge2010"	"V10"	"ALK10-264"		"Occurrence"	2539.71145038168	2	0.0007874910355266662	"l"	"present"	"verified"	262	16635.11	50	1000	1	126.985572519084	"Niskin bottle"	"phytoplankton"			100				
100	60	"iopan.pl"	"cells/l"	"Pseudo-nitzschia seriata"		2010	"Alkekonge2010"	"V10"	"ALK10-264"	"Pseudo-nitzschia seriata „group”"	"Occurrence"	2539.71145038168	2	0.0007874910355266662	"l"	"present"	"verified"	262	16635.11	50	1000	1	126.985572519084	"Niskin bottle"	"phytoplankton"	"„group”"		100		"„group”"		
100	60	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf. G. arcticum"	2010	"Alkekonge2010"	"V10"	"ALK10-264"		"Occurrence"	2539.71145038168	2	0.0007874910355266662	"l"	"present"	"verified"	262	16635.11	50	1000	1	126.985572519084	"Niskin bottle"	"phytoplankton"	"sp. cf g.arcticum"	"species"	100				
100	60	"iopan.pl"	"cells/l"	"Prorocentrum"	"sp."	2010	"Alkekonge2010"	"V10"	"ALK10-264"		"Occurrence"	2539.71145038168	2	0.0007874910355266662	"l"	"present"	"verified"	262	16635.11	50	1000	1	126.985572519084	"Niskin bottle"	"phytoplankton"	"sp."	"species"	100				
100	60	"iopan.pl"	"cells/l"	"Lessardia elongata"		2010	"Alkekonge2010"	"V10"	"ALK10-264"		"Occurrence"	1269.85572519084	1	0.0007874910355266662	"l"	"present"	"verified"	262	16635.11	50	1000	1	63.492786259542	"Niskin bottle"	"phytoplankton"			100				
100	60	"iopan.pl"	"cells/l"	"Cryptomonas"	"sp."	2010	"Alkekonge2010"	"V10"	"ALK10-264"		"Occurrence"	1269.85572519084	1	0.0007874910355266662	"l"	"present"	"verified"	262	16635.11	50	1000	1	63.492786259542	"Niskin bottle"	"phytoplankton"	"sp."	"species"	100				
100	60	"iopan.pl"	"cells/l"	"Coccolithales"	"indet."	2010	"Alkekonge2010"	"V10"	"ALK10-264"	"Coccolithales  non.det"	"Occurrence"	1269.85572519084	1	0.0007874910355266662	"l"	"present"	"verified"	262	16635.11	50	1000	1	63.492786259542	"Niskin bottle"	"phytoplankton"	"non.det"		100				
100	60	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. „spiralne”"	2010	"Alkekonge2010"	"V10"	"ALK10-264"		"Occurrence"	1269.85572519084	1	0.0007874910355266662	"l"	"present"	"verified"	262	16635.11	50	1000	1	63.492786259542	"Niskin bottle"	"phytoplankton"	"sp. „spiralne”"	"species"	100				
100	60	"iopan.pl"	"cells/l"	"Navicula directa"		2010	"Alkekonge2010"	"V10"	"ALK10-264"		"Occurrence"	1269.85572519084	1	0.0007874910355266662	"l"	"present"	"verified"	262	16635.11	50	1000	1	63.492786259542	"Niskin bottle"	"phytoplankton"			100				
100	60	"iopan.pl"	"cells/l"	"Chaetoceros furcellatus"		2010	"Alkekonge2010"	"V10"	"ALK10-264"		"Occurrence"	1269.85572519084	1	0.0007874910355266662	"l"	"present"	"verified"	262	16635.11	50	1000	1	63.492786259542	"Niskin bottle"	"phytoplankton"			100				
50	60	"iopan.pl"	"cells/l"	"Algirosphaera robusta"		2010	"Alkekonge2010"	"V10"	"ALK10-265"		"Occurrence"	1123.99391891892	1	0.0008896845286866153	"l"	"present"	"verified"	296	16635.11	50	1000	1	56.199695945946	"Niskin bottle"	"phytoplankton"			50				
50	60	"iopan.pl"	"cells/l"	"Calliacantha natans"		2010	"Alkekonge2010"	"V10"	"ALK10-265"		"Occurrence"	5619.9695945946	5	0.0008896845286866153	"l"	"present"	"verified"	296	16635.11	50	1000	1	280.99847972973	"Niskin bottle"	"phytoplankton"			50				
50	60	"iopan.pl"	"cells/l"	"Cryptomonas"	"sp."	2010	"Alkekonge2010"	"V10"	"ALK10-265"		"Occurrence"	11239.9391891892	10	0.0008896845286866153	"l"	"present"	"verified"	296	16635.11	50	1000	1	561.99695945946	"Niskin bottle"	"phytoplankton"	"sp."	"species"	50				
50	60	"iopan.pl"	"cells/l"	"Eucampia groenlandica"		2010	"Alkekonge2010"	"V10"	"ALK10-265"		"Occurrence"	1123.99391891892	1	0.0008896845286866153	"l"	"present"	"verified"	296	16635.11	50	1000	1	56.199695945946	"Niskin bottle"	"phytoplankton"			50				
50	60	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		2010	"Alkekonge2010"	"V10"	"ALK10-265"	"Flagellatae"	"Occurrence"	39339.7871621622	35	0.0008896845286866153	"l"	"present"	"verified"	296	16635.11	50	1000	1	1966.98935810811	"Niskin bottle"	"phytoplankton"	"5-10um"		50				
50	60	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		2010	"Alkekonge2010"	"V10"	"ALK10-265"	"Flagellatae"	"Occurrence"	39339.7871621622	35	0.0008896845286866153	"l"	"present"	"verified"	296	16635.11	50	1000	1	1966.98935810811	"Niskin bottle"	"phytoplankton"	"<5um"		50				
50	60	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf. G. gracilentum"	2010	"Alkekonge2010"	"V10"	"ALK10-265"		"Occurrence"	20231.8905405405	18	0.0008896845286866153	"l"	"present"	"verified"	296	16635.11	50	1000	1	1011.59452702703	"Niskin bottle"	"phytoplankton"	"sp. cf g. gracilentum"	"species"	50				
50	60	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	2010	"Alkekonge2010"	"V10"	"ALK10-265"	"Gymnodinium sp. 10-20um"	"Occurrence"	5619.9695945946	5	0.0008896845286866153	"l"	"present"	"verified"	296	16635.11	50	1000	1	280.99847972973	"Niskin bottle"	"phytoplankton"	"10-20 um"	"species"	50				
50	60	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	2010	"Alkekonge2010"	"V10"	"ALK10-265"	"Gymnodinium sp. 20-30um"	"Occurrence"	2247.98783783784	2	0.0008896845286866153	"l"	"present"	"verified"	296	16635.11	50	1000	1	112.399391891892	"Niskin bottle"	"phytoplankton"	"sp. 20-30um"	"species"	50				
50	60	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf. G. arcticum"	2010	"Alkekonge2010"	"V10"	"ALK10-265"		"Occurrence"	17983.9027027027	16	0.0008896845286866153	"l"	"present"	"verified"	296	16635.11	50	1000	1	899.195135135135	"Niskin bottle"	"phytoplankton"	"sp. cf g.arcticum"	"species"	50				
50	60	"iopan.pl"	"cells/l"	"Gymnodinium simplex"		2010	"Alkekonge2010"	"V10"	"ALK10-265"		"Occurrence"	2247.98783783784	2	0.0008896845286866153	"l"	"present"	"verified"	296	16635.11	50	1000	1	112.399391891892	"Niskin bottle"	"phytoplankton"			50				
50	60	"iopan.pl"	"cells/l"	"Gyrodinium fusiforme"		2010	"Alkekonge2010"	"V10"	"ALK10-265"		"Occurrence"	2247.98783783784	2	0.0008896845286866153	"l"	"present"	"verified"	296	16635.11	50	1000	1	112.399391891892	"Niskin bottle"	"phytoplankton"			50				
50	60	"iopan.pl"	"cells/l"	"Heterocapsa rotundata"		2010	"Alkekonge2010"	"V10"	"ALK10-265"		"Occurrence"	2247.98783783784	2	0.0008896845286866153	"l"	"present"	"verified"	296	16635.11	50	1000	1	112.399391891892	"Niskin bottle"	"phytoplankton"			50				
50	60	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"		2010	"Alkekonge2010"	"V10"	"ALK10-265"		"Occurrence"	1123.99391891892	1	0.0008896845286866153	"l"	"present"	"verified"	296	16635.11	50	1000	1	56.199695945946	"Niskin bottle"	"phytoplankton"			50				
50	60	"iopan.pl"	"cells/l"	"Mesodinium rubrum"		2010	"Alkekonge2010"	"V10"	"ALK10-265"		"Occurrence"	3371.98175675676	3	0.0008896845286866153	"l"	"present"	"verified"	296	16635.11	50	1000	1	168.599087837838	"Niskin bottle"	"phytoplankton"			50				
50	60	"iopan.pl"	"cells/l"	"Oxyrrhis"	"sp."	2010	"Alkekonge2010"	"V10"	"ALK10-265"	"Oxyrrhis  sp."	"Occurrence"	3371.98175675676	3	0.0008896845286866153	"l"	"present"	"verified"	296	16635.11	50	1000	1	168.599087837838	"Niskin bottle"	"phytoplankton"	"sp."	"species"	50				
50	60	"iopan.pl"	"cells/l"	"Pronoctiluca pelagica"		2010	"Alkekonge2010"	"V10"	"ALK10-265"		"Occurrence"	1123.99391891892	1	0.0008896845286866153	"l"	"present"	"verified"	296	16635.11	50	1000	1	56.199695945946	"Niskin bottle"	"phytoplankton"	"sp."		50				
50	60	"iopan.pl"	"cells/l"	"Pseudo-nitzschia delicatissima"		2010	"Alkekonge2010"	"V10"	"ALK10-265"		"Occurrence"	3371.98175675676	3	0.0008896845286866153	"l"	"present"	"verified"	296	16635.11	50	1000	1	168.599087837838	"Niskin bottle"	"phytoplankton"			50				
50	60	"iopan.pl"	"cells/l"	"Synedropsis"	"sp."	2010	"Alkekonge2010"	"V10"	"ALK10-265"		"Occurrence"	2247.98783783784	2	0.0008896845286866153	"l"	"present"	"verified"	296	16635.11	50	1000	1	112.399391891892	"Niskin bottle"	"phytoplankton"	"sp."	"species"	50				
50	60	"iopan.pl"	"cells/l"	"Thalassiosira"	"sp."	2010	"Alkekonge2010"	"V10"	"ALK10-265"		"Occurrence"	2247.98783783784	2	0.0008896845286866153	"l"	"present"	"verified"	296	16635.11	50	1000	1	112.399391891892	"Niskin bottle"	"phytoplankton"	"sp."	"species"	50				
50	60	"iopan.pl"	"cells/l"	"Thalassiosira constricta"		2010	"Alkekonge2010"	"V10"	"ALK10-265"		"Occurrence"	5619.9695945946	5	0.0008896845286866153	"l"	"present"	"verified"	296	16635.11	50	1000	1	280.99847972973	"Niskin bottle"	"phytoplankton"			50				
50	60	"iopan.pl"	"cells/l"	"Uronema marinum"		2010	"Alkekonge2010"	"V10"	"ALK10-265"		"Occurrence"	2247.98783783784	2	0.0008896845286866153	"l"	"present"	"verified"	296	16635.11	50	1000	1	112.399391891892	"Niskin bottle"	"phytoplankton"			50				
15	60	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf. G. wulffii"	2010	"Alkekonge2010"	"V10"	"ALK10-266"		"Occurrence"	6895.38238341969	4	0.0005800983582314754	"l"	"present"	"verified"	193	16635.11	50	1000	1	344.769119170984	"Niskin bottle"	"phytoplankton"	"sp. cf. g.wulfii"	"species"	15				
15	60	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		2010	"Alkekonge2010"	"V10"	"ALK10-266"	"Flagellatae"	"Occurrence"	96156.7052023121	50	0.000519984538725623	"l"	"present"	"verified"	173	16635.11	50	1000	1	4807.83526011561	"Niskin bottle"	"phytoplankton"	"<5um"		15				
15	60	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		2010	"Alkekonge2010"	"V10"	"ALK10-266"	"Flagellatae"	"Occurrence"	319905.961538461	50	0.0001562959307152162	"l"	"present"	"verified"	52	16635.11	50	1000	1	15995.2980769231	"Niskin bottle"	"phytoplankton"	"6-10um"		15				
15	60	"iopan.pl"	"cells/l"	"Chlamydomonas"	"sp."	2010	"Alkekonge2010"	"V10"	"ALK10-266"		"Occurrence"	6895.38238341969	4	0.0005800983582314754	"l"	"present"	"verified"	193	16635.11	50	1000	1	344.769119170984	"Niskin bottle"	"phytoplankton"	"sp."	"species"	15				
15	60	"iopan.pl"	"cells/l"	"Gymnodinium galeatum"		2010	"Alkekonge2010"	"V10"	"ALK10-266"		"Occurrence"	3447.69119170985	2	0.0005800983582314754	"l"	"present"	"verified"	193	16635.11	50	1000	1	172.384559585492	"Niskin bottle"	"phytoplankton"			15				
15	60	"iopan.pl"	"cells/l"	"Bacillariophyceae"	"indet.-"	2010	"Alkekonge2010"	"V10"	"ALK10-266"	"Pennate"	"Occurrence"	51715.3678756477	30	0.0005800983582314754	"l"	"present"	"verified"	193	16635.11	50	1000	1	2585.76839378238	"Niskin bottle"	"phytoplankton"	"5-10um"		15				
15	60	"iopan.pl"	"cells/l"	"Pseudo-nitzschia granii"		2010	"Alkekonge2010"	"V10"	"ALK10-266"		"Occurrence"	13790.7647668394	8	0.0005800983582314754	"l"	"present"	"verified"	193	16635.11	50	1000	1	689.538238341969	"Niskin bottle"	"phytoplankton"			15				
15	60	"iopan.pl"	"cells/l"	"Heterocapsa rotundata"		2010	"Alkekonge2010"	"V10"	"ALK10-266"		"Occurrence"	1723.84559585492	1	0.0005800983582314754	"l"	"present"	"verified"	193	16635.11	50	1000	1	86.1922797927461	"Niskin bottle"	"phytoplankton"			15				
15	60	"iopan.pl"	"cells/l"	"Coccolithales"	"indet."	2010	"Alkekonge2010"	"V10"	"ALK10-266"	"Coccolithales  non.det"	"Occurrence"	10343.0735751295	6	0.0005800983582314754	"l"	"present"	"verified"	193	16635.11	50	1000	1	517.153678756477	"Niskin bottle"	"phytoplankton"	"non.det"		15				
15	60	"iopan.pl"	"cells/l"	"Dinobryon"	"spp."	2010	"Alkekonge2010"	"V10"	"ALK10-266"	"Dinobryon spp. cyst"	"Occurrence"	5171.53678756477	3	0.0005800983582314754	"l"	"present"	"verified"	193	16635.11	50	1000	1	258.576839378238	"Niskin bottle"	"phytoplankton"	"cyst"	"species"	15		"cyst"		
15	60	"iopan.pl"	"cells/l"	"Monosiga marina"		2010	"Alkekonge2010"	"V10"	"ALK10-266"		"Occurrence"	1723.84559585492	1	0.0005800983582314754	"l"	"present"	"verified"	193	16635.11	50	1000	1	86.1922797927461	"Niskin bottle"	"phytoplankton"			15				
15	60	"iopan.pl"	"cells/l"	"Cryptomonas"	"sp."	2010	"Alkekonge2010"	"V10"	"ALK10-266"		"Occurrence"	51715.3678756477	30	0.0005800983582314754	"l"	"present"	"verified"	193	16635.11	50	1000	1	2585.76839378238	"Niskin bottle"	"phytoplankton"	"sp."	"species"	15				
15	60	"iopan.pl"	"cells/l"	"Ceratoneis closterium"		2010	"Alkekonge2010"	"V10"	"ALK10-266"		"Occurrence"	8619.22797927461	5	0.0005800983582314754	"l"	"present"	"verified"	193	16635.11	50	1000	1	430.961398963731	"Niskin bottle"	"phytoplankton"	"old cylindrotheca closterium"		15				
15	60	"iopan.pl"	"cells/l"	"Calliacantha natans"		2010	"Alkekonge2010"	"V10"	"ALK10-266"		"Occurrence"	3447.69119170985	2	0.0005800983582314754	"l"	"present"	"verified"	193	16635.11	50	1000	1	172.384559585492	"Niskin bottle"	"phytoplankton"			15				
15	60	"iopan.pl"	"cells/l"	"Eucampia groenlandica"		2010	"Alkekonge2010"	"V10"	"ALK10-266"		"Occurrence"	1723.84559585492	1	0.0005800983582314754	"l"	"present"	"verified"	193	16635.11	50	1000	1	86.1922797927461	"Niskin bottle"	"phytoplankton"			15				
15	60	"iopan.pl"	"cells/l"	"Pseudo-nitzschia delicatissima"		2010	"Alkekonge2010"	"V10"	"ALK10-266"		"Occurrence"	17238.4559585492	10	0.0005800983582314754	"l"	"present"	"verified"	193	16635.11	50	1000	1	861.922797927461	"Niskin bottle"	"phytoplankton"			15				
