"maximumDepthInMeters"	"magnification"	"Calculated_volume__m3_for_a_cell"	"Calculated_Carbon_pg_counting_unit_____Menden_Deuer__Lessard_2000"	"Calculated_volume__m3_cells_in_1000ml"	"Calculated_Carbon_pg_counting_unit_2____Menden_Deuer__Lessard_2000"	"mg"	"kto"	"minimumDepthInMeters"	"identifiedBy"	"organismQuantityType"	"scientificName"	"year"	"expedition"	"locationID"	"fieldNumber"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"identificationQualifier"	"taxonRank"	"previousIdentifications"	"occurrenceRemarks"	"sp"	"verbatimTaxon"	"organismRemarks"	"lifeStage"
0	10						"MR"		"iopan.pl"	"cells/l"	"Meringosphaera"	2012	"ICE2012"	"Floe1"	"ICE12-1019"	"Occurrence"	1213.84905660377	2	0.0016479587077516244	"l"	"present"	"verified"	53	321.61	10	1000	1	12.14	"Niskin bottle"	"phytoplankton"					"zielone"			
36	10	743.461404458333	61.3738083289956	509000	12200	0.0122	"MR"	36	"iopan.pl"	"cells/l"	"Chaetoceros simplex"	2012	"ICE2012"	"Floe1"	"ICE12-1020"	"Occurrence"	684.404255319149	1	0.0014613973446099312	"l"	"present"	"verified"	47	321.61	10	1000	1	6.84	"Niskin bottle"	"phytoplankton"								
36	10	7884.33720833333	416.551840081695	221000000	1690000	1.69	"MR"	36	"iopan.pl"	"cells/l"	"Chaetoceros borealis"	2012	"ICE2012"	"Floe1"	"ICE12-1020"	"Occurrence"	28060.5744680851	41	0.0014613973446099312	"l"	"present"	"verified"	47	321.61	10	1000	1	280.61	"Niskin bottle"	"phytoplankton"								
36	10	4256.27	252.659216249004	11700000	155000	0.155	"MR"	36	"iopan.pl"	"cells/l"	"Chaetoceros decipiens"	2012	"ICE2012"	"Floe1"	"ICE12-1020"	"Occurrence"	2737.6170212766	4	0.0014613973446099312	"l"	"present"	"verified"	47	321.61	10	1000	1	27.38	"Niskin bottle"	"phytoplankton"								
36	10	2519.49	165.142027096475	5170000	80200	0.0802	"MR"	36	"iopan.pl"	"cells/l"	"Chaetoceros danicus"	2012	"ICE2012"	"Floe1"	"ICE12-1020"	"Occurrence"	2053.21276595745	3	0.0014613973446099312	"l"	"present"	"verified"	47	321.61	10	1000	1	20.53	"Niskin bottle"	"phytoplankton"								
36	10	229.1716263375	23.6310453962929	157000	4708.9224161879	0.00471	"MR"	36	"iopan.pl"	"cells/l"	"Chaetoceros furcellatus"	2012	"ICE2012"	"Floe1"	"ICE12-1020"	"Occurrence"	684.404255319149	1	0.0014613973446099312	"l"	"present"	"verified"	47	321.61	10	1000	1	6.84	"Niskin bottle"	"phytoplankton"								
36	10	9655.5	490.958546752382	"#REF!"	"#REF!"	"#REF!"	"MR"	36	"iopan.pl"	"cells/l"	"Rhizosolenia hebetata"	2012	"ICE2012"	"Floe1"	"ICE12-1020"	"Occurrence"	280312.428571429	61	0.00021765492366530888	"l"	"present"	"verified"	7	321.61	10	1000	1	2803.12	"Niskin bottle"	"phytoplankton"								
36	10						"MR"	36	"iopan.pl"	"cells/l"	"Thalassiosira bioculata"	2012	"ICE2012"	"Floe1"	"ICE12-1020"	"Occurrence"	5475.23404255319	8	0.0014613973446099312	"l"	"present"	"verified"	47	321.61	10	1000	1	54.75	"Niskin bottle"	"phytoplankton"								
36	10						"MR"	36	"iopan.pl"	"cells/l"	"Thalassiosira antarctica var. borealis"	2012	"ICE2012"	"Floe1"	"ICE12-1020"	"Occurrence"	21216.5319148936	31	0.0014613973446099312	"l"	"present"	"verified"	47	321.61	10	1000	1	212.17	"Niskin bottle"	"phytoplankton"		"variety"	"Thalasiossira borealis var. antarctica"					
36	10	21809.83398	950.691369733108	"#REF!"	"#REF!"	"#REF!"	"MR"	36	"iopan.pl"	"cells/l"	"Entomoneis kjellmanii var. kariana"	2012	"ICE2012"	"Floe1"	"ICE12-1020"	"Occurrence"	1368.8085106383	2	0.0014613973446099312	"l"	"present"	"verified"	47	321.61	10	1000	1	13.69	"Niskin bottle"	"phytoplankton"		"variety"						
36	10						"MR"	36	"iopan.pl"	"cells/l"	"Hantzschia weyprechtii"	2012	"ICE2012"	"Floe1"	"ICE12-1020"	"Occurrence"	1368.8085106383	2	0.0014613973446099312	"l"	"present"	"verified"	47	321.61	10	1000	1	13.69	"Niskin bottle"	"phytoplankton"								
36	10	45	6.31172162682837	"#REF!"	"#REF!"	"#REF!"	"MR"	36	"iopan.pl"	"cells/l"	"Nitzschia granii"	2012	"ICE2012"	"Floe1"	"ICE12-1020"	"Occurrence"	6844.04255319149	10	0.0014613973446099312	"l"	"present"	"verified"	47	321.61	10	1000	1	68.44	"Niskin bottle"	"phytoplankton"								
36	10	88937.2291666667	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"MR"	36	"iopan.pl"	"cells/l"	"Protoperidinium pallidum"	2012	"ICE2012"	"Floe1"	"ICE12-1020"	"Occurrence"	1368.8085106383	2	0.0014613973446099312	"l"	"present"	"verified"	47	321.61	10	1000	1	13.69	"Niskin bottle"	"phytoplankton"								
36	10	29306.6666666667	3380.14416788025	"#REF!"	"#REF!"	"#REF!"	"MR"	36	"iopan.pl"	"cells/l"	"Protoperidinium cerasus"	2012	"ICE2012"	"Floe1"	"ICE12-1020"	"Occurrence"	2053.21276595745	3	0.0014613973446099312	"l"	"present"	"verified"	47	321.61	10	1000	1	20.53	"Niskin bottle"	"phytoplankton"								
36	10	1837.36995333333	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"MR"	36	"iopan.pl"	"cells/l"	"Pronoctiluca"	2012	"ICE2012"	"Floe1"	"ICE12-1020"	"Occurrence"	1368.8085106383	2	0.0014613973446099312	"l"	"present"	"verified"	47	321.61	10	1000	1	13.69	"Niskin bottle"	"phytoplankton"	"sp."	"species"						
36	10	2319.42621704692	312.281386319977	12700000	1010000	1.01136104754423	"MR"	36	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"	2012	"ICE2012"	"Floe1"	"ICE12-1020"	"Occurrence"	5475.23404255319	8	0.0014613973446099312	"l"	"present"	"verified"	47	321.61	10	1000	1	54.75	"Niskin bottle"	"phytoplankton"								
36	10	1471.6590177942	203.715797376597	"#REF!"	"#REF!"	"#REF!"	"MR"	36	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"	2012	"ICE2012"	"Floe1"	"ICE12-1020"	"Occurrence"	4106.42553191489	6	0.0014613973446099312	"l"	"present"	"verified"	47	321.61	10	1000	1	41.06	"Niskin bottle"	"phytoplankton"								
36	10	11.5201602804909	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"MR"	36	"iopan.pl"	"cells/l"	"Ptychocylis obtusa"	2012	"ICE2012"	"Floe1"	"ICE12-1020"	"Occurrence"	4790.82978723404	7	0.0014613973446099312	"l"	"present"	"verified"	47	321.61	10	1000	1	47.91	"Niskin bottle"	"phytoplankton"								
36	10	18215.5262706546	2162.7609979415	"#REF!"	"#REF!"	"#REF!"	"MR"	36	"iopan.pl"	"cells/l"	"Uronema marinum"	2012	"ICE2012"	"Floe1"	"ICE12-1020"	"Occurrence"	684.404255319149	1	0.0014613973446099312	"l"	"present"	"verified"	47	321.61	10	1000	1	6.84	"Niskin bottle"	"phytoplankton"			"Uronema marina"					
36	10						"MR"	36	"iopan.pl"	"cells/l"	"Polarella glacialis"	2012	"ICE2012"	"Floe1"	"ICE12-1020"	"Occurrence"	684.404255319149	1	0.0014613973446099312	"l"	"present"	"verified"	47	321.61	10	1000	1	6.84	"Niskin bottle"	"phytoplankton"			"Polarella glacialis cyst"					"cyst"
36	10	8.18	1.55375904917298	"#REF!"	"#REF!"	"#REF!"	"MR"	36	"iopan.pl"	"cells/l"	"Halosphaera"	2012	"ICE2012"	"Floe1"	"ICE12-1020"	"Occurrence"	34904.6170212766	51	0.0014613973446099312	"l"	"present"	"verified"	47	321.61	10	1000	1	349.05	"Niskin bottle"	"phytoplankton"					"cos"			
50	10		0	0	0	0	"MR"	50	"iopan.pl"	"cells/l"	"Chaetoceros concavicornis"	2012	"ICE2012"	"Floe1"	"ICE12-1021"	"Occurrence"	869.378378378378	5	0.005752308696868878	"l"	"present"	"verified"	37	321.61	50	1000	1	43.47	"Niskin bottle"	"phytoplankton"								
50	10	9655.5	490.958546752382	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Chaetoceros lorenzianus"	2012	"ICE2012"	"Floe1"	"ICE12-1021"	"Occurrence"	695.502702702703	4	0.005752308696868878	"l"	"present"	"verified"	37	321.61	50	1000	1	34.78	"Niskin bottle"	"phytoplankton"								
50	10	7884.33720833333	416.551840081695	41100000	431000	0.431	"MR"	50	"iopan.pl"	"cells/l"	"Chaetoceros borealis"	2012	"ICE2012"	"Floe1"	"ICE12-1021"	"Occurrence"	5216.27027027027	30	0.005752308696868878	"l"	"present"	"verified"	37	321.61	50	1000	1	260.81	"Niskin bottle"	"phytoplankton"								
50	10	4256.27	252.659216249004	24400000	282000	0.282	"MR"	50	"iopan.pl"	"cells/l"	"Chaetoceros decipiens"	2012	"ICE2012"	"Floe1"	"ICE12-1021"	"Occurrence"	5737.8972972973	33	0.005752308696868878	"l"	"present"	"verified"	37	321.61	50	1000	1	286.89	"Niskin bottle"	"phytoplankton"								
50	10	229.1716263375	23.6310453962929	239000	6630	0.00663	"MR"	50	"iopan.pl"	"cells/l"	"Chaetoceros furcellatus"	2012	"ICE2012"	"Floe1"	"ICE12-1021"	"Occurrence"	1043.25405405405	6	0.005752308696868878	"l"	"present"	"verified"	37	321.61	50	1000	1	52.16	"Niskin bottle"	"phytoplankton"								
50	10	217.370017701296	22.6392166941629	37800	1480	0.00148	"MR"	50	"iopan.pl"	"cells/l"	"Cylindrotheca closterium"	2012	"ICE2012"	"Floe1"	"ICE12-1021"	"Occurrence"	173.875675675676	1	0.005752308696868878	"l"	"present"	"verified"	37	321.61	50	1000	1	8.69	"Niskin bottle"	"phytoplankton"								
50	10	9655.5	490.958546752382	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Rhizosolenia hebetata"	2012	"ICE2012"	"Floe1"	"ICE12-1021"	"Occurrence"	8519.90810810811	49	0.005752308696868878	"l"	"present"	"verified"	37	321.61	50	1000	1	426	"Niskin bottle"	"phytoplankton"								
50	10						"MR"	50	"iopan.pl"	"cells/l"	"Thalassiosira bioculata"	2012	"ICE2012"	"Floe1"	"ICE12-1021"	"Occurrence"	695.502702702703	4	0.005752308696868878	"l"	"present"	"verified"	37	321.61	50	1000	1	34.78	"Niskin bottle"	"phytoplankton"								
50	10						"MR"	50	"iopan.pl"	"cells/l"	"Thalassiosira"	2012	"ICE2012"	"Floe1"	"ICE12-1021"	"Occurrence"	16236.6761904762	53	0.0032648238549796336	"l"	"present"	"verified"	21	321.61	50	1000	1	811.83	"Niskin bottle"	"phytoplankton"	"spp. gravida/pacyfica"	"species"	"Thalassiosira gravida/pacyfica"		"sp. 1"			
50	10						"MR"	50	"iopan.pl"	"cells/l"	"Navicula"	2012	"ICE2012"	"Floe1"	"ICE12-1021"	"Occurrence"	347.751351351351	2	0.005752308696868878	"l"	"present"	"verified"	37	321.61	50	1000	1	17.39	"Niskin bottle"	"phytoplankton"					"sp1 tasma"			
50	10	1837.36995333333	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Pronoctiluca"	2012	"ICE2012"	"Floe1"	"ICE12-1021"	"Occurrence"	1043.25405405405	6	0.005752308696868878	"l"	"present"	"verified"	37	321.61	50	1000	1	52.16	"Niskin bottle"	"phytoplankton"	"sp."	"species"						
50	10	8013.54166666667	1000.333829431	1390000	127000	0.127	"MR"	50	"iopan.pl"	"cells/l"	"Dinophysis"	2012	"ICE2012"	"Floe1"	"ICE12-1021"	"Occurrence"	173.875675675676	1	0.005752308696868878	"l"	"present"	"verified"	37	321.61	50	1000	1	8.69	"Niskin bottle"	"phytoplankton"	"sp."	"species"			"sp."			
50	10	88937.2291666667	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Protoperidinium pallidum"	2012	"ICE2012"	"Floe1"	"ICE12-1021"	"Occurrence"	173.875675675676	1	0.005752308696868878	"l"	"present"	"verified"	37	321.61	50	1000	1	8.69	"Niskin bottle"	"phytoplankton"								
50	10	2319.42621704692	312.281386319977	807000	76000	0.075997188612922	"MR"	50	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"	2012	"ICE2012"	"Floe1"	"ICE12-1021"	"Occurrence"	347.751351351351	2	0.005752308696868878	"l"	"present"	"verified"	37	321.61	50	1000	1	17.39	"Niskin bottle"	"phytoplankton"								
50	10	1471.6590177942	203.715797376597	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"	2012	"ICE2012"	"Floe1"	"ICE12-1021"	"Occurrence"	1391.00540540541	8	0.005752308696868878	"l"	"present"	"verified"	37	321.61	50	1000	1	69.55	"Niskin bottle"	"phytoplankton"								
50	10	11.5201602804909	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Ptychocylis obtusa"	2012	"ICE2012"	"Floe1"	"ICE12-1021"	"Occurrence"	347.751351351351	2	0.005752308696868878	"l"	"present"	"verified"	37	321.61	50	1000	1	17.39	"Niskin bottle"	"phytoplankton"								
50	10	1298.99552432857	181.188795924253	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Strombidium"	2012	"ICE2012"	"Floe1"	"ICE12-1021"	"Occurrence"	173.875675675676	1	0.005752308696868878	"l"	"present"	"verified"	37	321.61	50	1000	1	8.69	"Niskin bottle"	"phytoplankton"	"sp."	"species"			"sp."			
50	10						"MR"	50	"iopan.pl"	"cells/l"	"Ciliata"	2012	"ICE2012"	"Floe1"	"ICE12-1021"	"Occurrence"	173.875675675676	1	0.005752308696868878	"l"	"present"	"verified"	37	321.61	50	1000	1	8.69	"Niskin bottle"	"phytoplankton"					"olbrzym"			
50	10						"MR"	50	"iopan.pl"	"cells/l"	"Polarella glacialis"	2012	"ICE2012"	"Floe1"	"ICE12-1021"	"Occurrence"	1391.00540540541	8	0.005752308696868878	"l"	"present"	"verified"	37	321.61	50	1000	1	69.55	"Niskin bottle"	"phytoplankton"			"Polarella glacialis cyst"					"cyst"
50	10						"MR"	50	"iopan.pl"	"cells/l"	"Eukaryota"	2012	"ICE2012"	"Floe1"	"ICE12-1021"	"Occurrence"	4173.01621621622	24	0.005752308696868878	"l"	"present"	"verified"	37	321.61	50	1000	1	208.65	"Niskin bottle"	"phytoplankton"	"incertae sedis"		"Cyst"		"sp.6"			"cyst"
20	10		0	0	0	0	"MR"	20	"iopan.pl"	"cells/l"	"Chaetoceros concavicornis"	2012	"ICE2012"	"Floe1"	"ICE12-1022"	"Occurrence"	14934.6785714286	13	0.0008706196946612355	"l"	"present"	"verified"	28	321.61	10	1000	1	149.35	"Niskin bottle"	"phytoplankton"								
20	10	7884.33720833333	416.551840081695	362000000	2520000	2.52	"MR"	20	"iopan.pl"	"cells/l"	"Chaetoceros borealis"	2012	"ICE2012"	"Floe1"	"ICE12-1022"	"Occurrence"	45952.8571428571	40	0.0008706196946612355	"l"	"present"	"verified"	28	321.61	10	1000	1	459.53	"Niskin bottle"	"phytoplankton"								
20	10	2519.49	165.142027096475	34700000	376000	0.376	"MR"	20	"iopan.pl"	"cells/l"	"Chaetoceros danicus"	2012	"ICE2012"	"Floe1"	"ICE12-1022"	"Occurrence"	13785.8571428571	12	0.0008706196946612355	"l"	"present"	"verified"	28	321.61	10	1000	1	137.86	"Niskin bottle"	"phytoplankton"								
20	10	9655.5	490.958546752382	"#REF!"	"#REF!"	"#REF!"	"MR"	20	"iopan.pl"	"cells/l"	"Chaetoceros lorenzianus"	2012	"ICE2012"	"Floe1"	"ICE12-1022"	"Occurrence"	10339.3928571429	9	0.0008706196946612355	"l"	"present"	"verified"	28	321.61	10	1000	1	103.39	"Niskin bottle"	"phytoplankton"								
20	10	229.1716263375	23.6310453962929	8950000	125000	0.125	"MR"	20	"iopan.pl"	"cells/l"	"Chaetoceros furcellatus"	2012	"ICE2012"	"Floe1"	"ICE12-1022"	"Occurrence"	39059.9285714286	34	0.0008706196946612355	"l"	"present"	"verified"	28	321.61	10	1000	1	390.6	"Niskin bottle"	"phytoplankton"								
20	10	4256.27	252.659216249004	39100000	414000	0.414	"MR"	20	"iopan.pl"	"cells/l"	"Chaetoceros decipiens"	2012	"ICE2012"	"Floe1"	"ICE12-1022"	"Occurrence"	9190.57142857143	8	0.0008706196946612355	"l"	"present"	"verified"	28	321.61	10	1000	1	91.91	"Niskin bottle"	"phytoplankton"								
20	10	361.283166666667	34.1827496460569	5400000	83000	0.083	"MR"	20	"iopan.pl"	"cells/l"	"Chaetoceros"	2012	"ICE2012"	"Floe1"	"ICE12-1022"	"Occurrence"	14934.6785714286	13	0.0008706196946612355	"l"	"present"	"verified"	28	321.61	10	1000	1	149.35	"Niskin bottle"	"phytoplankton"	"sp."	"species"						
20	10	217.370017701296	22.6392166941629	250000	6870	0.00687	"MR"	20	"iopan.pl"	"cells/l"	"Cylindrotheca closterium"	2012	"ICE2012"	"Floe1"	"ICE12-1022"	"Occurrence"	1148.82142857143	1	0.0008706196946612355	"l"	"present"	"verified"	28	321.61	10	1000	1	11.49	"Niskin bottle"	"phytoplankton"								
20	10	22254.75	966.389747097093	102000000	902000	0.902	"MR"	20	"iopan.pl"	"cells/l"	"Eucampia groenlandica"	2012	"ICE2012"	"Floe1"	"ICE12-1022"	"Occurrence"	4595.28571428571	4	0.0008706196946612355	"l"	"present"	"verified"	28	321.61	10	1000	1	45.95	"Niskin bottle"	"phytoplankton"								
20	10	9655.5	490.958546752382	"#REF!"	"#REF!"	"#REF!"	"MR"	20	"iopan.pl"	"cells/l"	"Rhizosolenia hebetata"	2012	"ICE2012"	"Floe1"	"ICE12-1022"	"Occurrence"	149137.909090909	51	0.0003420291657597712	"l"	"present"	"verified"	11	321.61	10	1000	1	1491.38	"Niskin bottle"	"phytoplankton"								
20	10						"MR"	20	"iopan.pl"	"cells/l"	"Thalassiosira bioculata"	2012	"ICE2012"	"Floe1"	"ICE12-1022"	"Occurrence"	22976.4285714286	20	0.0008706196946612355	"l"	"present"	"verified"	28	321.61	10	1000	1	229.76	"Niskin bottle"	"phytoplankton"								
20	10						"MR"	20	"iopan.pl"	"cells/l"	"Thalassiosira"	2012	"ICE2012"	"Floe1"	"ICE12-1022"	"Occurrence"	59738.7142857143	52	0.0008706196946612355	"l"	"present"	"verified"	28	321.61	10	1000	1	597.39	"Niskin bottle"	"phytoplankton"	"spp. gravida/pacyfica"	"species"	"Thalassiosira gravida/pacyfica"					
20	10	11087.667754	549.234605519536	25500000	292000	"#REF!"	"MR"	20	"iopan.pl"	"cells/l"	"Navicula directa"	2012	"ICE2012"	"Floe1"	"ICE12-1022"	"Occurrence"	2297.64285714286	2	0.0008706196946612355	"l"	"present"	"verified"	28	321.61	10	1000	1	22.98	"Niskin bottle"	"phytoplankton"								
20	10						"MR"	20	"iopan.pl"	"cells/l"	"Nitzschia laevissima"	2012	"ICE2012"	"Floe1"	"ICE12-1022"	"Occurrence"	1148.82142857143	1	0.0008706196946612355	"l"	"present"	"verified"	28	321.61	10	1000	1	11.49	"Niskin bottle"	"phytoplankton"								
20	10	726.275961538462	104.961062732616	834000	78500	"#REF!"	"MR"	20	"iopan.pl"	"cells/l"	"Protoperidinium bipes"	2012	"ICE2012"	"Floe1"	"ICE12-1022"	"Occurrence"	1148.82142857143	1	0.0008706196946612355	"l"	"present"	"verified"	28	321.61	10	1000	1	11.49	"Niskin bottle"	"phytoplankton"								
20	10	32828.6532738095	3760.23840836919	"#REF!"	"#REF!"	"#REF!"	"MR"	20	"iopan.pl"	"cells/l"	"Protoperidinium"	2012	"ICE2012"	"Floe1"	"ICE12-1022"	"Occurrence"	2297.64285714286	2	0.0008706196946612355	"l"	"present"	"verified"	28	321.61	10	1000	1	22.98	"Niskin bottle"	"phytoplankton"					"sp."			
20	10	1471.6590177942	203.715797376597	"#REF!"	"#REF!"	"#REF!"	"MR"	20	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"	2012	"ICE2012"	"Floe1"	"ICE12-1022"	"Occurrence"	2297.64285714286	2	0.0008706196946612355	"l"	"present"	"verified"	28	321.61	10	1000	1	22.98	"Niskin bottle"	"phytoplankton"								
20	10	262676.7	26502.7285332242	"#REF!"	"#REF!"	"#REF!"	"MR"	20	"iopan.pl"	"cells/l"	"Parafavella obtusangula"	2012	"ICE2012"	"Floe1"	"ICE12-1022"	"Occurrence"	1148.82142857143	1	0.0008706196946612355	"l"	"present"	"verified"	28	321.61	10	1000	1	11.49	"Niskin bottle"	"phytoplankton"								
20	10	11.5201602804909	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"MR"	20	"iopan.pl"	"cells/l"	"Ptychocylis obtusa"	2012	"ICE2012"	"Floe1"	"ICE12-1022"	"Occurrence"	1148.82142857143	1	0.0008706196946612355	"l"	"present"	"verified"	28	321.61	10	1000	1	11.49	"Niskin bottle"	"phytoplankton"								
20	10	1298.99552432857	181.188795924253	"#REF!"	"#REF!"	"#REF!"	"MR"	20	"iopan.pl"	"cells/l"	"Strombidium"	2012	"ICE2012"	"Floe1"	"ICE12-1022"	"Occurrence"	1148.82142857143	1	0.0008706196946612355	"l"	"present"	"verified"	28	321.61	10	1000	1	11.49	"Niskin bottle"	"phytoplankton"	"sp."	"species"			"sp."			
20	10						"MR"	20	"iopan.pl"	"cells/l"	"Polarella glacialis"	2012	"ICE2012"	"Floe1"	"ICE12-1022"	"Occurrence"	6892.92857142857	6	0.0008706196946612355	"l"	"present"	"verified"	28	321.61	10	1000	1	68.93	"Niskin bottle"	"phytoplankton"			"Polarella glacialis cyst"					"cyst"
20	10						"MR"	20	"iopan.pl"	"cells/l"	"Eukaryota"	2012	"ICE2012"	"Floe1"	"ICE12-1022"	"Occurrence"	2297.64285714286	2	0.0008706196946612355	"l"	"present"	"verified"	28	321.61	10	1000	1	22.98	"Niskin bottle"	"phytoplankton"	"incertae sedis"		"Cyst"		"sp.6"			"cyst"
0	10	3818.24	231.35748874597	4830000	75900	0.0759	"MR"		"iopan.pl"	"cells/l"	"Chaetoceros convolutus"	2012	"ICE2012"	"Floe1"	"ICE12-1050"	"Occurrence"	1265.5868852459	12	0.009483535959702746	"l"	"present"	"verified"	61	321.61	50	1000	1	63.28	"Niskin bottle"	"phytoplankton"								
0	10	7884.33720833333	416.551840081695	10800000	146000	0.146	"MR"		"iopan.pl"	"cells/l"	"Chaetoceros borealis"	2012	"ICE2012"	"Floe1"	"ICE12-1050"	"Occurrence"	1371.05245901639	13	0.009483535959702746	"l"	"present"	"verified"	61	321.61	50	1000	1	68.55	"Niskin bottle"	"phytoplankton"								
0	10	4256.27	252.659216249004	1350000	26900	0.0269	"MR"		"iopan.pl"	"cells/l"	"Chaetoceros decipiens"	2012	"ICE2012"	"Floe1"	"ICE12-1050"	"Occurrence"	316.396721311475	3	0.009483535959702746	"l"	"present"	"verified"	61	321.61	50	1000	1	15.82	"Niskin bottle"	"phytoplankton"								
0	10	229.1716263375	23.6310453962929	145000	4420	0.00442	"MR"		"iopan.pl"	"cells/l"	"Chaetoceros furcellatus"	2012	"ICE2012"	"Floe1"	"ICE12-1050"	"Occurrence"	632.793442622951	6	0.009483535959702746	"l"	"present"	"verified"	61	321.61	50	1000	1	31.64	"Niskin bottle"	"phytoplankton"								
0	10	217.370017701296	22.6392166941629	138000	4230	0.00423	"MR"		"iopan.pl"	"cells/l"	"Cylindrotheca closterium"	2012	"ICE2012"	"Floe1"	"ICE12-1050"	"Occurrence"	632.793442622951	6	0.009483535959702746	"l"	"present"	"verified"	61	321.61	50	1000	1	31.64	"Niskin bottle"	"phytoplankton"								
0	10	22254.75	966.389747097093	4690000	74100	0.0741	"MR"		"iopan.pl"	"cells/l"	"Eucampia groenlandica"	2012	"ICE2012"	"Floe1"	"ICE12-1050"	"Occurrence"	210.931147540984	2	0.009483535959702746	"l"	"present"	"verified"	61	321.61	50	1000	1	10.55	"Niskin bottle"	"phytoplankton"								
0	10	9655.5	490.958546752382	"#REF!"	"#REF!"	"#REF!"	"MR"		"iopan.pl"	"cells/l"	"Rhizosolenia hebetata"	2012	"ICE2012"	"Floe1"	"ICE12-1050"	"Occurrence"	2742.10491803279	26	0.009483535959702746	"l"	"present"	"verified"	61	321.61	50	1000	1	137.11	"Niskin bottle"	"phytoplankton"								
0	10						"MR"		"iopan.pl"	"cells/l"	"Thalassiosira bioculata"	2012	"ICE2012"	"Floe1"	"ICE12-1050"	"Occurrence"	632.793442622951	6	0.009483535959702746	"l"	"present"	"verified"	61	321.61	50	1000	1	31.64	"Niskin bottle"	"phytoplankton"								
0	10						"MR"		"iopan.pl"	"cells/l"	"Thalassiosira"	2012	"ICE2012"	"Floe1"	"ICE12-1050"	"Occurrence"	527.327868852459	5	0.009483535959702746	"l"	"present"	"verified"	61	321.61	50	1000	1	26.37	"Niskin bottle"	"phytoplankton"	"spp. gravida/pacyfica"	"species"	"Thalassiosira gravida/pacyfica"					
0	10	15971.87532	30.6959175047441	"#REF!"	738	"#REF!"	"MR"		"iopan.pl"	"cells/l"	"Navicula"	2012	"ICE2012"	"Floe1"	"ICE12-1050"	"Occurrence"	316.396721311475	3	0.009483535959702746	"l"	"present"	"verified"	61	321.61	50	1000	1	15.82	"Niskin bottle"	"phytoplankton"					"sp."			
0	60	383.0644019244	57.5633375558182	"#REF!"	"#REF!"	"#REF!"	"MR"		"iopan.pl"	"cells/l"	"Gymnodinium galeatum"	2012	"ICE2012"	"Floe1"	"ICE12-1050"	"Occurrence"	10350.7351111111	7	0.0006762804694408393	"l"	"present"	"verified"	225	16635.11	50	1000	1	517.54	"Niskin bottle"	"phytoplankton"								
0	60	389.736508806867	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"MR"		"iopan.pl"	"cells/l"	"Gymnodinium gracilentum"	2012	"ICE2012"	"Floe1"	"ICE12-1050"	"Occurrence"	7393.38222222222	5	0.0006762804694408393	"l"	"present"	"verified"	225	16635.11	50	1000	1	369.67	"Niskin bottle"	"phytoplankton"			"Gymnodinium gracilientum"					
0	60	920.796005208334	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"MR"		"iopan.pl"	"cells/l"	"Gymnodinium simplex"	2012	"ICE2012"	"Floe1"	"ICE12-1050"	"Occurrence"	1478.67644444444	1	0.0006762804694408393	"l"	"present"	"verified"	225	16635.11	50	1000	1	73.93	"Niskin bottle"	"phytoplankton"								
0	60	2317.29915152517	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"MR"		"iopan.pl"	"cells/l"	"Gymnodinium wulffii"	2012	"ICE2012"	"Floe1"	"ICE12-1050"	"Occurrence"	2957.35288888889	2	0.0006762804694408393	"l"	"present"	"verified"	225	16635.11	50	1000	1	147.87	"Niskin bottle"	"phytoplankton"								
0	60	750.362004332862	108.226363252378	"#REF!"	"#REF!"	"#REF!"	"MR"		"iopan.pl"	"cells/l"	"Gymnodinium"	2012	"ICE2012"	"Floe1"	"ICE12-1050"	"Occurrence"	17744.1173333333	12	0.0006762804694408393	"l"	"present"	"verified"	225	16635.11	50	1000	1	887.21	"Niskin bottle"	"phytoplankton"	"sp."	"species"			"10-20um"			
